subject,hemi,mask,annotated_feature,correlation
sub-32,right,frontal,amplitude,-0.00327214327487729
sub-32,right,frontal,music,-0.005611647373165557
sub-32,right,frontal,speaking,0.007938850504624707
sub-32,right,frontal,turn_taking,0.013501705747724005
sub-32,right,frontal,mentalization,0.0016354669402829484
sub-32,right,frontal,written_text,-0.002427482096053264
sub-33,left,MT,pixel,0.004983753109236773
sub-33,left,MT,hue,0.023523429308350156
sub-33,left,MT,face,0.01701346320609504
sub-33,left,MT,num_agents,0.006333300681881641
sub-33,left,MT,social,0.020082950850560832
sub-33,left,MT,valence,0.002677092827548925
sub-33,left,MT,arousal,0.018136079318924216
sub-33,left,MT,pitch,0.004174092701956156
sub-33,left,MT,amplitude,-0.0003202199660972213
sub-33,left,MT,music,0.011775599893491575
sub-33,left,MT,speaking,0.016882004854632267
sub-33,left,MT,turn_taking,0.015527241206297006
sub-33,left,MT,mentalization,0.01253774448558337
sub-33,left,MT,written_text,-0.006263590156061308
sub-33,right,MT,pixel,0.03540145683946714
sub-33,right,MT,hue,-0.028816692997037267
sub-33,right,MT,face,-0.014039990553727634
sub-33,right,MT,num_agents,-0.008214631246146345
sub-33,right,MT,social,-0.01567216709749571
sub-33,right,MT,valence,0.009016020861649423
sub-33,right,MT,arousal,-0.016862234449642254
sub-33,right,MT,pitch,-0.011891053458725674
sub-33,right,MT,amplitude,-0.00734990604112835
sub-33,right,MT,music,-0.02967836725649698
sub-33,right,MT,speaking,0.0016938908813945545
sub-33,right,MT,turn_taking,-0.0009946237678913647
sub-33,right,MT,mentalization,-0.023049461897266973
sub-33,right,MT,written_text,0.004076052584765077
sub-33,left,STS,pixel,-0.00023835222071757385
sub-33,left,STS,hue,0.029088990348198476
sub-33,left,STS,face,0.021013345593890006
sub-33,left,STS,num_agents,0.002909319065608056
sub-33,left,STS,social,0.015565681362031144
sub-33,left,STS,valence,0.0019038216617336767
sub-33,left,STS,arousal,0.009473183091090711
sub-33,left,STS,pitch,0.016053604774748768
sub-33,left,STS,amplitude,-0.005261849367678019
sub-33,left,STS,music,0.01159282103638165
sub-33,left,STS,speaking,0.01128713254206687
sub-33,left,STS,turn_taking,0.011165508789399793
sub-33,left,STS,mentalization,0.005376002929776818
sub-33,left,STS,written_text,0.00047621876942584876
sub-33,right,STS,pixel,0.03283577334430499
sub-33,right,STS,hue,0.017228597022399466
sub-33,right,STS,face,0.013579356246175681
sub-33,right,STS,num_agents,-0.00860996415292877
sub-33,right,STS,social,0.019836784880770692
sub-33,right,STS,valence,0.02987405655583803
sub-33,right,STS,arousal,0.007105525360668184
sub-33,right,STS,pitch,-0.007904884419405825
sub-33,right,STS,amplitude,-0.01691422200673034
sub-33,right,STS,music,-0.014672763126606607
sub-33,right,STS,speaking,0.02325718229242589
sub-33,right,STS,turn_taking,0.017439725482979316
sub-33,right,STS,mentalization,-0.004004469889314667
sub-33,right,STS,written_text,-0.0012471395203688847
sub-33,left,temporal,pixel,0.022112573716326477
sub-33,left,temporal,hue,0.023908144734041452
sub-33,left,temporal,face,0.022310874786472926
sub-33,left,temporal,num_agents,-0.011653837284179083
sub-33,left,temporal,social,0.027607252337989913
sub-33,left,temporal,valence,0.012249569138878825
sub-33,left,temporal,arousal,0.00916270390975063
sub-33,left,temporal,pitch,0.012272034063997284
sub-33,left,temporal,amplitude,-0.010977806118611488
sub-33,left,temporal,music,-0.0018065314930739164
sub-33,left,temporal,speaking,0.023201464197704965
sub-33,left,temporal,turn_taking,0.018471511183926963
sub-33,left,temporal,mentalization,0.008199371350872422
sub-33,left,temporal,written_text,0.002891975913905796
sub-33,right,temporal,pixel,0.03860527235556828
sub-33,right,temporal,hue,0.025306566793148574
sub-33,right,temporal,face,0.011733864603947198
sub-33,right,temporal,num_agents,-0.009720506931716015
sub-33,right,temporal,social,0.016063311973532158
sub-33,right,temporal,valence,-0.0018194331262635275
sub-33,right,temporal,arousal,0.010220442661807149
sub-33,right,temporal,pitch,0.0035662184873516997
sub-33,right,temporal,amplitude,-0.009769639708873887
sub-33,right,temporal,music,-0.009945297689704568
sub-33,right,temporal,speaking,0.02182108688951603
sub-33,right,temporal,turn_taking,0.01442200127119374
sub-33,right,temporal,mentalization,-0.001794527746065714
sub-33,right,temporal,written_text,0.00505348611327915
sub-33,left,frontal,pixel,0.02176392079635555
sub-33,left,frontal,hue,0.017154361039963678
sub-33,left,frontal,face,0.019226429508714626
sub-33,left,frontal,num_agents,-0.009248257000677931
sub-33,left,frontal,social,0.01665067154340756
sub-33,left,frontal,valence,-0.021174256840114734
sub-33,left,frontal,arousal,0.018176049613896388
sub-33,left,frontal,pitch,0.0018564536941896212
sub-33,left,frontal,amplitude,0.003680193107224619
sub-33,left,frontal,music,0.0005052955738841263
sub-33,left,frontal,speaking,0.016763615146365384
sub-33,left,frontal,turn_taking,0.014126085522806881
sub-33,left,frontal,mentalization,0.0025396353580099344
sub-33,left,frontal,written_text,0.007402862662325688
sub-33,right,frontal,pixel,0.03380208074559803
sub-33,right,frontal,hue,0.011779161714669487
sub-33,right,frontal,face,0.02513073743416251
sub-33,right,frontal,num_agents,-0.019742268507193
sub-33,right,frontal,social,0.035116261645075406
sub-33,right,frontal,valence,0.04981959965981708
sub-33,right,frontal,arousal,-0.006505329754774804
sub-33,right,frontal,pitch,-0.022706059468840877
sub-33,right,frontal,amplitude,-0.03323330560880341
sub-33,right,frontal,music,-0.04304503424215253
sub-33,right,frontal,speaking,0.036592691511421256
sub-33,right,frontal,turn_taking,0.023841479181316728
sub-33,right,frontal,mentalization,0.00945693588382151
sub-33,right,frontal,written_text,-0.004410623016848401
sub-35,left,MT,pixel,0.008890525270704677
sub-35,left,MT,hue,0.004951797006911652
sub-35,left,MT,face,-0.003194642112847758
sub-35,left,MT,num_agents,0.00341340702923753
sub-35,left,MT,social,-0.004338484560756762
sub-35,left,MT,valence,0.011755206934121389
sub-35,left,MT,arousal,-0.0213348451049421
sub-35,left,MT,pitch,0.008554398443797002
sub-35,left,MT,amplitude,-0.00908133588011294
sub-35,left,MT,music,-0.0018119356731313165
sub-35,left,MT,speaking,-0.002248207578121738
sub-35,left,MT,turn_taking,0.0056798955990062785
sub-35,left,MT,mentalization,-0.012091899280357327
sub-35,left,MT,written_text,0.00016776623309914005
sub-35,right,MT,pixel,0.01529438513500984
sub-35,right,MT,hue,0.0012530685674620493
sub-35,right,MT,face,-0.010579984581066756
sub-35,right,MT,num_agents,0.0026793078872910246
sub-35,right,MT,social,-0.015788010073155802
sub-35,right,MT,valence,-0.004520809152395845
sub-35,right,MT,arousal,-0.017208971070934394
sub-35,right,MT,pitch,0.004277988710699204
sub-35,right,MT,amplitude,-0.005377237979995586
sub-35,right,MT,music,-0.0003957855831799937
sub-35,right,MT,speaking,-0.004464335063518483
sub-35,right,MT,turn_taking,-0.003709252680370529
sub-35,right,MT,mentalization,-0.013674865075669241
sub-35,right,MT,written_text,0.00589028562509425
sub-35,left,STS,pixel,0.03314247217792046
sub-35,left,STS,hue,0.0012809511963740756
sub-35,left,STS,face,-0.002182229000908185
sub-35,left,STS,num_agents,-0.0028245288743303835
sub-35,left,STS,social,-0.008334725753788982
sub-35,left,STS,valence,-0.001078296731601827
sub-35,left,STS,arousal,-0.00782471318506652
sub-35,left,STS,pitch,0.0007163579120728462
sub-35,left,STS,amplitude,-0.005611937045141308
sub-35,left,STS,music,0.004709594121445649
sub-35,left,STS,speaking,0.00031894670891871346
sub-35,left,STS,turn_taking,-0.0005167511929558778
sub-35,left,STS,mentalization,-0.01479294635114523
sub-35,left,STS,written_text,-0.0006352974903678669
sub-35,right,STS,pixel,0.023547512260823206
sub-35,right,STS,hue,-0.01300131982410341
sub-35,right,STS,face,0.008028204497627462
sub-35,right,STS,num_agents,-0.006463031956424726
sub-35,right,STS,social,-0.0003762347003287214
sub-35,right,STS,valence,0.00699920302509233
sub-35,right,STS,arousal,0.0001892582509741177
sub-35,right,STS,pitch,-0.0032647567458877987
sub-35,right,STS,amplitude,-0.012286928989674125
sub-35,right,STS,music,-0.00018462890414774202
sub-35,right,STS,speaking,0.008692076259354347
sub-35,right,STS,turn_taking,0.008217196278900982
sub-35,right,STS,mentalization,-0.015506070342070851
sub-35,right,STS,written_text,0.002973874911295
sub-35,left,temporal,pixel,0.02137420043451897
sub-35,left,temporal,hue,-0.0011220264098664933
sub-35,left,temporal,face,0.007549369063490707
sub-35,left,temporal,num_agents,0.001291204928096648
sub-35,left,temporal,social,0.01230122018078305
sub-35,left,temporal,valence,-0.0064766239253185596
sub-35,left,temporal,arousal,0.0046289778735106495
sub-35,left,temporal,pitch,0.02954853282596764
sub-35,left,temporal,amplitude,0.0045691997800417225
sub-35,left,temporal,music,0.011120728099881589
sub-35,left,temporal,speaking,0.014324268148764802
sub-35,left,temporal,turn_taking,0.0022134783849127497
sub-35,left,temporal,mentalization,0.00013291579681384255
sub-35,left,temporal,written_text,-0.005179540029944835
sub-35,right,temporal,pixel,0.03636896566203125
sub-35,right,temporal,hue,-0.014287476375467704
sub-35,right,temporal,face,-0.001200122291363466
sub-35,right,temporal,num_agents,-0.009010830280758619
sub-35,right,temporal,social,-0.002928251269865019
sub-35,right,temporal,valence,-0.000993748542979707
sub-35,right,temporal,arousal,0.00102499432589152
sub-35,right,temporal,pitch,0.002653009783882092
sub-35,right,temporal,amplitude,-0.005389610146963469
sub-35,right,temporal,music,-0.0063097542806688665
sub-35,right,temporal,speaking,0.01149224509393062
sub-35,right,temporal,turn_taking,0.0009155084653643984
sub-35,right,temporal,mentalization,-0.008807415412210457
sub-35,right,temporal,written_text,0.005103962063389658
sub-35,left,frontal,pixel,0.024944388091383853
sub-35,left,frontal,hue,-0.0055660040264164596
sub-35,left,frontal,face,-0.0159471045530417
sub-35,left,frontal,num_agents,0.0028333371895147867
sub-35,left,frontal,social,-0.016122697230041814
sub-35,left,frontal,valence,0.04201040721475491
sub-35,left,frontal,arousal,-0.006296262425936268
sub-35,left,frontal,pitch,-0.009714505348027584
sub-35,left,frontal,amplitude,0.003510005919781971
sub-35,left,frontal,music,-0.015426377327888334
sub-35,left,frontal,speaking,-0.006519599541569156
sub-35,left,frontal,turn_taking,4.800260457123571e-05
sub-35,left,frontal,mentalization,-0.008912703641101326
sub-35,left,frontal,written_text,0.001482668671346342
sub-35,right,frontal,pixel,0.023380325632645374
sub-35,right,frontal,hue,-0.012873859148210024
sub-35,right,frontal,face,-0.008832131524049174
sub-35,right,frontal,num_agents,1.1849037036718854e-05
sub-35,right,frontal,social,-0.02342927760008033
sub-35,right,frontal,valence,-0.04479830576144052
sub-35,right,frontal,arousal,0.006816815490075497
sub-35,right,frontal,pitch,0.0015060658828652906
sub-35,right,frontal,amplitude,0.002019713694379563
sub-35,right,frontal,music,0.008780755338219553
sub-35,right,frontal,speaking,-0.010513434130308606
sub-35,right,frontal,turn_taking,-0.005929984819631141
sub-35,right,frontal,mentalization,-0.022451633626281737
sub-35,right,frontal,written_text,0.011593608061001265
sub-36,left,MT,pixel,0.027509358703675744
sub-36,left,MT,hue,-0.019298649587294794
sub-36,left,MT,face,-0.005540530625141783
sub-36,left,MT,num_agents,-0.011415327416040018
sub-36,left,MT,social,-0.0019923171931261387
sub-36,left,MT,valence,-0.03139958024701793
sub-36,left,MT,arousal,0.00433674672990071
sub-36,left,MT,pitch,0.001217654188070665
sub-36,left,MT,amplitude,-0.007512377371724854
sub-36,left,MT,music,-0.034631364848478625
sub-36,left,MT,speaking,0.007535846074476241
sub-36,left,MT,turn_taking,0.006212795939668038
sub-36,left,MT,mentalization,-0.007976767638565913
sub-36,left,MT,written_text,-0.0013624237566795586
sub-36,right,MT,pixel,0.0193650818657097
sub-36,right,MT,hue,-0.02237518094686159
sub-36,right,MT,face,0.004252147040523528
sub-36,right,MT,num_agents,-0.012861848725030493
sub-36,right,MT,social,0.011291532433803087
sub-36,right,MT,valence,0.022446953331437917
sub-36,right,MT,arousal,-0.00021189380788997408
sub-36,right,MT,pitch,-0.0032217802170301296
sub-36,right,MT,amplitude,-0.01697021650629931
sub-36,right,MT,music,-0.043612461533246445
sub-36,right,MT,speaking,0.01696324891722342
sub-36,right,MT,turn_taking,0.01301574303132263
sub-36,right,MT,mentalization,-0.0029765093969936654
sub-36,right,MT,written_text,-0.012415833783478271
sub-36,left,STS,pixel,-0.017599823947787047
sub-36,left,STS,hue,0.0009749067452159356
sub-36,left,STS,face,0.005598592717321514
sub-36,left,STS,num_agents,0.0005285057560307256
sub-36,left,STS,social,0.009036304630962666
sub-36,left,STS,valence,0.03064186810342266
sub-36,left,STS,arousal,0.004559882974578806
sub-36,left,STS,pitch,0.0030679155671943566
sub-36,left,STS,amplitude,-0.0028108260308131834
sub-36,left,STS,music,-0.01682733488502134
sub-36,left,STS,speaking,0.008317542126939973
sub-36,left,STS,turn_taking,0.01255856895156039
sub-36,left,STS,mentalization,-0.0016580642144462946
sub-36,left,STS,written_text,-0.015285143551626466
sub-36,right,STS,pixel,-0.0036489956888612635
sub-36,right,STS,hue,0.030503509377710465
sub-36,right,STS,face,0.007981037752158218
sub-36,right,STS,num_agents,0.0054938794562400545
sub-36,right,STS,social,0.008699046457180658
sub-36,right,STS,valence,0.005539653188788519
sub-36,right,STS,arousal,0.008622158527234842
sub-36,right,STS,pitch,0.009567293681930133
sub-36,right,STS,amplitude,0.0012812833031523884
sub-36,right,STS,music,-0.015765000373946483
sub-36,right,STS,speaking,0.005339900551370097
sub-36,right,STS,turn_taking,0.021264698290405303
sub-36,right,STS,mentalization,0.007382344936512171
sub-36,right,STS,written_text,-0.014970000591999141
sub-36,left,temporal,pixel,0.014912307708650731
sub-36,left,temporal,hue,0.021593448201651853
sub-36,left,temporal,face,0.014155692329823609
sub-36,left,temporal,num_agents,-0.005603537209154797
sub-36,left,temporal,social,0.02420657580458394
sub-36,left,temporal,valence,-0.009808804288798047
sub-36,left,temporal,arousal,0.0007653947147483325
sub-36,left,temporal,pitch,0.03133643211369375
sub-36,left,temporal,amplitude,-0.009819411160144977
sub-36,left,temporal,music,-0.02245591912449296
sub-36,left,temporal,speaking,0.016623503992534042
sub-36,left,temporal,turn_taking,0.019045942476193598
sub-36,left,temporal,mentalization,0.006395537970502526
sub-36,left,temporal,written_text,-0.001642099988674317
sub-36,right,temporal,pixel,0.03562774244098153
sub-36,right,temporal,hue,-0.026544016472344053
sub-36,right,temporal,face,-0.000838839985886917
sub-36,right,temporal,num_agents,-0.02135961156334757
sub-36,right,temporal,social,0.010905172287144096
sub-36,right,temporal,valence,-0.04237162954715962
sub-36,right,temporal,arousal,0.0016150388493403145
sub-36,right,temporal,pitch,0.006982820134769397
sub-36,right,temporal,amplitude,-0.009364712887787778
sub-36,right,temporal,music,-0.03232669586585567
sub-36,right,temporal,speaking,0.015691772284230663
sub-36,right,temporal,turn_taking,0.005001989299386673
sub-36,right,temporal,mentalization,-0.011526955127396354
sub-36,right,temporal,written_text,0.003613851250556626
sub-36,left,frontal,pixel,0.008584128281928614
sub-36,left,frontal,hue,0.00373373366794524
sub-36,left,frontal,face,0.009958703747412121
sub-36,left,frontal,num_agents,5.294489326659751e-05
sub-36,left,frontal,social,0.018247587627817165
sub-36,left,frontal,valence,-0.0038972657514417587
sub-36,left,frontal,arousal,0.008698275537694465
sub-36,left,frontal,pitch,0.028588558417608538
sub-36,left,frontal,amplitude,0.0036609717648696857
sub-36,left,frontal,music,-0.02075712591392659
sub-36,left,frontal,speaking,0.014964826822491511
sub-36,left,frontal,turn_taking,0.01491733649863012
sub-36,left,frontal,mentalization,0.011333893871579492
sub-36,left,frontal,written_text,-0.001605554341021599
sub-36,right,frontal,pixel,0.011727943244888033
sub-36,right,frontal,hue,0.017590698456561405
sub-36,right,frontal,face,0.013032741846135325
sub-36,right,frontal,num_agents,0.0017213274475171851
sub-36,right,frontal,social,0.021441669109518405
sub-36,right,frontal,valence,-0.01023605015961965
sub-36,right,frontal,arousal,0.011211004428680477
sub-36,right,frontal,pitch,0.02357790162983813
sub-36,right,frontal,amplitude,0.0026251059600119237
sub-36,right,frontal,music,-0.021408254600963995
sub-36,right,frontal,speaking,0.019926210887011835
sub-36,right,frontal,turn_taking,0.020517073976471404
sub-36,right,frontal,mentalization,0.00942931763336696
sub-36,right,frontal,written_text,0.0014078078454058708
sub-38,left,MT,pixel,0.010553686777227404
sub-38,left,MT,hue,0.005727377551580744
sub-38,left,MT,face,0.00043067952368276534
sub-38,left,MT,num_agents,0.0026660634691916063
sub-38,left,MT,social,-0.00030291591177146953
sub-38,left,MT,valence,-0.01567327756085182
sub-38,left,MT,arousal,0.012147340341250985
sub-38,left,MT,pitch,0.019037151905097815
sub-38,left,MT,amplitude,0.013348539501010049
sub-38,left,MT,music,0.015197868612962304
sub-38,left,MT,speaking,-0.0011703567233484603
sub-38,left,MT,turn_taking,0.004084378318091332
sub-38,left,MT,mentalization,-0.0018906452042668043
sub-38,left,MT,written_text,-0.003436454810715119
sub-38,right,MT,pixel,-0.00888128436547435
sub-38,right,MT,hue,0.024806003913065807
sub-38,right,MT,face,0.009954342632105968
sub-38,right,MT,num_agents,0.01293257089778029
sub-38,right,MT,social,0.0007248630991578698
sub-38,right,MT,valence,-0.009780877267222172
sub-38,right,MT,arousal,0.005098869388804359
sub-38,right,MT,pitch,0.008808607581196998
sub-38,right,MT,amplitude,0.01111862380905108
sub-38,right,MT,music,0.020873207274853464
sub-38,right,MT,speaking,-0.0013893508129882866
sub-38,right,MT,turn_taking,0.006879721478302567
sub-38,right,MT,mentalization,0.0010680811226960027
sub-38,right,MT,written_text,0.004641673063595656
sub-38,left,STS,pixel,0.0036333712942738135
sub-38,left,STS,hue,0.0168178428747092
sub-38,left,STS,face,0.0077840203040346004
sub-38,left,STS,num_agents,0.0010651978338479758
sub-38,left,STS,social,0.010907693004416243
sub-38,left,STS,valence,-0.03298660633826577
sub-38,left,STS,arousal,0.004742956340139494
sub-38,left,STS,pitch,0.002357546795947809
sub-38,left,STS,amplitude,-0.0034943167510345405
sub-38,left,STS,music,-0.011813930940757132
sub-38,left,STS,speaking,0.011590245236914279
sub-38,left,STS,turn_taking,0.009970801282218339
sub-38,left,STS,mentalization,0.004929149883931644
sub-38,left,STS,written_text,0.007291032060819743
sub-38,right,STS,pixel,-0.015272731655361011
sub-38,right,STS,hue,0.02648780804935237
sub-38,right,STS,face,0.012580700899783992
sub-38,right,STS,num_agents,0.014054640385833784
sub-38,right,STS,social,0.00491309906444016
sub-38,right,STS,valence,-0.04110489650678416
sub-38,right,STS,arousal,0.016429226319173405
sub-38,right,STS,pitch,0.015150336029563826
sub-38,right,STS,amplitude,0.009041749214111999
sub-38,right,STS,music,0.026329359763466766
sub-38,right,STS,speaking,-0.0003951791266599902
sub-38,right,STS,turn_taking,0.003390080462781092
sub-38,right,STS,mentalization,0.0040073390746521815
sub-38,right,STS,written_text,0.005626832592768708
sub-38,left,temporal,pixel,-0.0028283078295490657
sub-38,left,temporal,hue,0.01618151734155735
sub-38,left,temporal,face,-0.004512435827607335
sub-38,left,temporal,num_agents,0.01123330155343887
sub-38,left,temporal,social,-0.0012913919274380485
sub-38,left,temporal,valence,-0.02736592438646987
sub-38,left,temporal,arousal,0.01342192679867566
sub-38,left,temporal,pitch,0.012096009932636601
sub-38,left,temporal,amplitude,0.017182080406218332
sub-38,left,temporal,music,0.013976012514966902
sub-38,left,temporal,speaking,0.0035566639185929533
sub-38,left,temporal,turn_taking,0.004667256350757494
sub-38,left,temporal,mentalization,-0.002950701220625159
sub-38,left,temporal,written_text,0.009005218195446899
sub-38,right,temporal,pixel,0.050037019820528376
sub-38,right,temporal,hue,0.017439469048315046
sub-38,right,temporal,face,-0.0018617175118665508
sub-38,right,temporal,num_agents,-0.011661360079496579
sub-38,right,temporal,social,-0.0045476663998813855
sub-38,right,temporal,valence,-0.009386170228964985
sub-38,right,temporal,arousal,-0.009650256263956908
sub-38,right,temporal,pitch,-0.026636949158630737
sub-38,right,temporal,amplitude,-0.013951373435443741
sub-38,right,temporal,music,-0.025940934992687688
sub-38,right,temporal,speaking,0.005863567307207468
sub-38,right,temporal,turn_taking,0.00998562848338821
sub-38,right,temporal,mentalization,-0.0038961716524247604
sub-38,right,temporal,written_text,0.00865930718862127
sub-38,left,frontal,pixel,0.017574843617850402
sub-38,left,frontal,hue,-0.006134295712806446
sub-38,left,frontal,face,-0.0011831625551291646
sub-38,left,frontal,num_agents,-0.009561648925403638
sub-38,left,frontal,social,0.002947273920352778
sub-38,left,frontal,valence,-0.010986163737728845
sub-38,left,frontal,arousal,0.00010475706220464599
sub-38,left,frontal,pitch,0.006353622121859388
sub-38,left,frontal,amplitude,0.0010444475530190544
sub-38,left,frontal,music,-0.020717672747691096
sub-38,left,frontal,speaking,0.009413143419087682
sub-38,left,frontal,turn_taking,0.005172892246909151
sub-38,left,frontal,mentalization,0.005165770801988788
sub-38,left,frontal,written_text,0.005009558221284972
sub-38,right,frontal,pixel,-0.010606092991644884
sub-38,right,frontal,hue,0.02793895248919243
sub-38,right,frontal,face,0.014404787029140689
sub-38,right,frontal,num_agents,0.007252658016775598
sub-38,right,frontal,social,-0.003558499446218237
sub-38,right,frontal,valence,-0.028848091558189827
sub-38,right,frontal,arousal,0.02527536291774764
sub-38,right,frontal,pitch,-0.0023439070988590946
sub-38,right,frontal,amplitude,0.01516578700668218
sub-38,right,frontal,music,0.028460975179384302
sub-38,right,frontal,speaking,-0.004988283456364915
sub-38,right,frontal,turn_taking,0.003970255761915459
sub-38,right,frontal,mentalization,0.009408715719503295
sub-38,right,frontal,written_text,0.016950283551908446
sub-39,left,MT,pixel,-0.016266102303385516
sub-39,left,MT,hue,0.016297534456715345
sub-39,left,MT,face,-0.0010490133731812213
sub-39,left,MT,num_agents,0.006918999618352391
sub-39,left,MT,social,-0.011607642127722329
sub-39,left,MT,valence,-0.028240065583082164
sub-39,left,MT,arousal,0.0006499099728197664
sub-39,left,MT,pitch,0.01170232775127208
sub-39,left,MT,amplitude,0.0021389670841003524
sub-39,left,MT,music,0.010822984600603247
sub-39,left,MT,speaking,-0.010286484589494122
sub-39,left,MT,turn_taking,0.008110874953582928
sub-39,left,MT,mentalization,-0.0027476695370791844
sub-39,left,MT,written_text,0.005964780064277309
sub-39,right,MT,pixel,-0.01129890783691568
sub-39,right,MT,hue,0.0024347813857478235
sub-39,right,MT,face,-0.011656291999559908
sub-39,right,MT,num_agents,0.005737723299141359
sub-39,right,MT,social,-0.007237882442536966
sub-39,right,MT,valence,-0.005741037062954617
sub-39,right,MT,arousal,-0.004431499145480817
sub-39,right,MT,pitch,0.0057226931187456575
sub-39,right,MT,amplitude,0.0017323220924921805
sub-39,right,MT,music,0.0050696559045571195
sub-39,right,MT,speaking,-0.004828757412861828
sub-39,right,MT,turn_taking,0.005512770007818709
sub-39,right,MT,mentalization,-0.011385753038633154
sub-39,right,MT,written_text,-0.0004170601527476433
sub-39,left,STS,pixel,0.00901746765389817
sub-39,left,STS,hue,0.0033610207231269417
sub-39,left,STS,face,0.0028006905709991666
sub-39,left,STS,num_agents,-0.005272327791738175
sub-39,left,STS,social,0.004209794602854382
sub-39,left,STS,valence,-0.007107476184616706
sub-39,left,STS,arousal,0.017662750454748695
sub-39,left,STS,pitch,0.0016731682219756762
sub-39,left,STS,amplitude,0.0012330702708804478
sub-39,left,STS,music,-0.002793939391358133
sub-39,left,STS,speaking,0.008976572982474187
sub-39,left,STS,turn_taking,0.015307495906009027
sub-39,left,STS,mentalization,-0.005430853121902105
sub-39,left,STS,written_text,0.008968755394375824
sub-39,right,STS,pixel,-0.009686439295549597
sub-39,right,STS,hue,-0.014002370970542381
sub-39,right,STS,face,0.01674714284410255
sub-39,right,STS,num_agents,-0.009162286613869284
sub-39,right,STS,social,0.019158857272247604
sub-39,right,STS,valence,-0.0011868006168246582
sub-39,right,STS,arousal,0.0170715006749845
sub-39,right,STS,pitch,0.011144948268424784
sub-39,right,STS,amplitude,-0.008116563290141748
sub-39,right,STS,music,-0.010173170935329606
sub-39,right,STS,speaking,0.01720333922399285
sub-39,right,STS,turn_taking,0.01628864295965264
sub-39,right,STS,mentalization,0.006348365297301721
sub-39,right,STS,written_text,0.003190043712355987
sub-39,left,temporal,pixel,0.031540999043004496
sub-39,left,temporal,hue,-0.030697523444868514
sub-39,left,temporal,face,-0.010586495483635574
sub-39,left,temporal,num_agents,-0.008518121831103443
sub-39,left,temporal,social,0.0004541691144190202
sub-39,left,temporal,valence,0.011311662916562996
sub-39,left,temporal,arousal,0.005441213155064401
sub-39,left,temporal,pitch,0.011493854563292653
sub-39,left,temporal,amplitude,0.002389967036803928
sub-39,left,temporal,music,-0.03319413420102751
sub-39,left,temporal,speaking,0.009775001352853502
sub-39,left,temporal,turn_taking,-0.0008585064654732277
sub-39,left,temporal,mentalization,0.0015704472916305105
sub-39,left,temporal,written_text,0.006628712095849719
sub-39,right,temporal,pixel,-0.014296658545073856
sub-39,right,temporal,hue,-0.019321740008845772
sub-39,right,temporal,face,0.01455727141645631
sub-39,right,temporal,num_agents,-0.008117469226642157
sub-39,right,temporal,social,0.016875578625349795
sub-39,right,temporal,valence,0.0034447582347592125
sub-39,right,temporal,arousal,0.025628453783179295
sub-39,right,temporal,pitch,0.01297915407690646
sub-39,right,temporal,amplitude,0.004657096576596632
sub-39,right,temporal,music,0.002247218371125375
sub-39,right,temporal,speaking,0.01704937336242834
sub-39,right,temporal,turn_taking,0.01734960183721226
sub-39,right,temporal,mentalization,0.004331029925321464
sub-39,right,temporal,written_text,0.004205639570299589
sub-39,left,frontal,pixel,0.025494610073475407
sub-39,left,frontal,hue,-0.040829575008650996
sub-39,left,frontal,face,-0.008606954911664811
sub-39,left,frontal,num_agents,-0.0028817998471727256
sub-39,left,frontal,social,-0.005624730047402226
sub-39,left,frontal,valence,0.025021435738052912
sub-39,left,frontal,arousal,0.009363403894109761
sub-39,left,frontal,pitch,0.010457773797196387
sub-39,left,frontal,amplitude,0.0031632341395887286
sub-39,left,frontal,music,-0.022968473181772902
sub-39,left,frontal,speaking,0.01048666040330909
sub-39,left,frontal,turn_taking,-0.0034106239057271307
sub-39,left,frontal,mentalization,-0.001273021624584506
sub-39,left,frontal,written_text,0.015844768649122452
sub-39,right,frontal,pixel,0.007008903594684455
sub-39,right,frontal,hue,-0.023279073711504315
sub-39,right,frontal,face,0.009637877091451258
sub-39,right,frontal,num_agents,-0.01107829801908877
sub-39,right,frontal,social,0.008442179325290445
sub-39,right,frontal,valence,0.020779864567812553
sub-39,right,frontal,arousal,0.004010879644341503
sub-39,right,frontal,pitch,-0.008968545459655114
sub-39,right,frontal,amplitude,-0.021491921783452876
sub-39,right,frontal,music,-0.018721729382711962
sub-39,right,frontal,speaking,0.017981185856214145
sub-39,right,frontal,turn_taking,0.018512606134710778
sub-39,right,frontal,mentalization,-0.0037151509824645853
sub-39,right,frontal,written_text,-0.006602944267292438
sub-41,left,MT,pixel,0.026571308407798155
sub-41,left,MT,hue,0.002769746592035693
sub-41,left,MT,face,-0.025391869989632703
sub-41,left,MT,num_agents,0.0032317652772083953
sub-41,left,MT,social,-0.023798112977842106
sub-41,left,MT,valence,-0.009584280671976269
sub-41,left,MT,arousal,0.0180232744614222
sub-41,left,MT,pitch,-0.0021361118565442704
sub-41,left,MT,amplitude,0.024330602308473684
sub-41,left,MT,music,-0.0165158747735089
sub-41,left,MT,speaking,-0.00967233891246038
sub-41,left,MT,turn_taking,-0.0011855669746476886
sub-41,left,MT,mentalization,0.0006699637018315092
sub-41,left,MT,written_text,0.00888779708200348
sub-41,right,MT,pixel,0.03668682767606196
sub-41,right,MT,hue,-0.003500335562676413
sub-41,right,MT,face,-0.033978598244587536
sub-41,right,MT,num_agents,0.0025937733820361737
sub-41,right,MT,social,-0.05090352695599357
