subject,glm_task_localizer,glm_task_response,localizer_contrast,glm_response_contrast,hemisphere,mask,model,enc_feature_name,glm_weight,encoding_response,ISC,cross-subject encoding (MT+STS+language),cross-subject encoding (ISC),num_voxels,proportion_voxels,averaged_localizer_runs,averaged_response_runs
sub-15,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,aSTS,joint,NA,-0.1196888340361049,0.13901185218232248,0.0539573972885565,0.47236686731227717,0.4974815477827181,22.0,0.17600000000000002,"12,23,13","3,1,2"
sub-15,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,aSTS,joint,NA,-0.07719724970925189,0.04715655325694872,0.03951725073034844,0.490252213471894,0.4825932247503304,103.0,0.824,"12,23,13","3,1,2"
sub-15,SIpointlights,SIpointlights,interact-no_interact,interact,left,aSTS,joint,NA,0.19263783076150445,0.13901185218232248,0.0539573972885565,0.47236686731227717,0.4974815477827181,22.0,0.17600000000000002,"12,23,13","3,1,2"
sub-15,SIpointlights,SIpointlights,interact-no_interact,interact,right,aSTS,joint,NA,0.4532392808863303,0.04715655325694872,0.03951725073034844,0.490252213471894,0.4825932247503304,103.0,0.824,"12,23,13","3,1,2"
sub-16,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,aSTS,joint,NA,-0.2843304361670125,0.11739932071703292,0.10173969654724335,0.5869388648520383,0.5857322223851934,76.66666666666667,0.6133333333333333,"12,23,13","3,1,2"
sub-16,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,aSTS,joint,NA,-0.44805668527423,0.07546673788944476,0.0426639881345943,0.491870576949867,0.4872794202174419,48.333333333333336,0.3866666666666667,"12,23,13","3,1,2"
sub-16,SIpointlights,SIpointlights,interact-no_interact,interact,left,aSTS,joint,NA,-0.09565361643244252,0.11739932071703292,0.10173969654724335,0.5869388648520383,0.5857322223851934,76.66666666666667,0.6133333333333333,"12,23,13","3,1,2"
sub-16,SIpointlights,SIpointlights,interact-no_interact,interact,right,aSTS,joint,NA,-0.36841548504784,0.07546673788944476,0.0426639881345943,0.491870576949867,0.4872794202174419,48.333333333333336,0.3866666666666667,"12,23,13","3,1,2"
sub-19,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,aSTS,joint,NA,-0.23828739429345092,0.14886124206584092,0.07170259899089755,0.4893453438061988,0.4924059419302343,52.333333333333336,0.4186666666666666,"12,23,13","3,1,2"
sub-19,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,aSTS,joint,NA,-0.2020298879084802,0.1526278722244822,0.029000196196543333,0.5038678692636663,0.4995400912567171,72.66666666666667,0.5813333333333334,"12,23,13","3,1,2"
sub-19,SIpointlights,SIpointlights,interact-no_interact,interact,left,aSTS,joint,NA,-0.04522799704628674,0.14886124206584092,0.07170259899089755,0.4893453438061988,0.4924059419302343,52.333333333333336,0.4186666666666666,"12,23,13","3,1,2"
sub-19,SIpointlights,SIpointlights,interact-no_interact,interact,right,aSTS,joint,NA,0.15120903141192737,0.1526278722244822,0.029000196196543333,0.5038678692636663,0.4995400912567171,72.66666666666667,0.5813333333333334,"12,23,13","3,1,2"
sub-23,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,aSTS,joint,NA,-0.23789894589937002,0.17583018716153306,0.127364166164916,0.5733429318734383,0.5603423415704816,40.333333333333336,0.32266666666666666,"12,23,13","3,1,2"
sub-23,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,aSTS,joint,NA,-0.45806524287422484,0.1464620090999639,0.07650601327355293,0.5288871955438466,0.5304619825102705,84.66666666666667,0.6773333333333333,"12,23,13","3,1,2"
sub-23,SIpointlights,SIpointlights,interact-no_interact,interact,left,aSTS,joint,NA,0.03702151854028696,0.17583018716153306,0.127364166164916,0.5733429318734383,0.5603423415704816,40.333333333333336,0.32266666666666666,"12,23,13","3,1,2"
sub-23,SIpointlights,SIpointlights,interact-no_interact,interact,right,aSTS,joint,NA,-0.1455434699427645,0.1464620090999639,0.07650601327355293,0.5288871955438466,0.5304619825102705,84.66666666666667,0.6773333333333333,"12,23,13","3,1,2"
sub-25,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,aSTS,joint,NA,0.6392540928768563,0.13076670866006265,0.05066937369961544,0.5007212627409161,0.5076304688948597,24.333333333333332,0.19466666666666665,"12,23,13","3,1,2"
sub-25,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,aSTS,joint,NA,0.4229638670530272,0.0023418146460794814,0.02750677106583281,0.34462370876244375,0.35881341914517045,100.66666666666667,0.8053333333333333,"12,23,13","3,1,2"
sub-25,SIpointlights,SIpointlights,interact-no_interact,interact,left,aSTS,joint,NA,1.0395499440341802,0.13076670866006265,0.05066937369961544,0.5007212627409161,0.5076304688948597,24.333333333333332,0.19466666666666665,"12,23,13","3,1,2"
sub-25,SIpointlights,SIpointlights,interact-no_interact,interact,right,aSTS,joint,NA,0.8810173103091749,0.0023418146460794814,0.02750677106583281,0.34462370876244375,0.35881341914517045,100.66666666666667,0.8053333333333333,"12,23,13","3,1,2"
sub-26,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,aSTS,joint,NA,-0.008197051207405751,0.2664645113131295,0.07253990123130107,0.6555726285709284,0.6539122733208078,51.666666666666664,0.41333333333333333,"12,23,13","3,1,2"
sub-26,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,aSTS,joint,NA,-0.11741487996156685,0.20871184744364965,0.05690948985374215,0.6275623163206171,0.6251440163711418,73.33333333333333,0.5866666666666668,"12,23,13","3,1,2"
sub-26,SIpointlights,SIpointlights,interact-no_interact,interact,left,aSTS,joint,NA,0.11104921878346517,0.2664645113131295,0.07253990123130107,0.6555726285709284,0.6539122733208078,51.666666666666664,0.41333333333333333,"12,23,13","3,1,2"
sub-26,SIpointlights,SIpointlights,interact-no_interact,interact,right,aSTS,joint,NA,0.26091137134645276,0.20871184744364965,0.05690948985374215,0.6275623163206171,0.6251440163711418,73.33333333333333,0.5866666666666668,"12,23,13","3,1,2"
sub-28,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,aSTS,joint,NA,-0.3391822501760937,0.026963784124928836,0.0749956382606037,0.6094601896559672,0.5918808628354134,47.0,0.37599999999999995,"12,23,13","3,1,2"
sub-28,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,aSTS,joint,NA,-0.12393209535449434,0.0652687446359173,0.03651663168524269,0.6029873335336957,0.5998957693260208,78.0,0.624,"12,23,13","3,1,2"
sub-28,SIpointlights,SIpointlights,interact-no_interact,interact,left,aSTS,joint,NA,-0.1028096054548412,0.026963784124928836,0.0749956382606037,0.6094601896559672,0.5918808628354134,47.0,0.37599999999999995,"12,23,13","3,1,2"
sub-28,SIpointlights,SIpointlights,interact-no_interact,interact,right,aSTS,joint,NA,0.1902629414193779,0.0652687446359173,0.03651663168524269,0.6029873335336957,0.5998957693260208,78.0,0.624,"12,23,13","3,1,2"
sub-32,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,aSTS,joint,NA,-0.19605949643937523,0.12625164108590758,0.06372392080379281,0.360378142929555,0.34840250547711893,22.0,0.17600000000000002,"12,23,13","3,1,2"
sub-32,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,aSTS,joint,NA,-9.826173922779698e-05,0.06428412133121111,0.04518587658089456,0.40219689286629295,0.3845231584311782,103.0,0.824,"12,23,13","3,1,2"
sub-32,SIpointlights,SIpointlights,interact-no_interact,interact,left,aSTS,joint,NA,-0.09676805995064293,0.12625164108590758,0.06372392080379281,0.360378142929555,0.34840250547711893,22.0,0.17600000000000002,"12,23,13","3,1,2"
sub-32,SIpointlights,SIpointlights,interact-no_interact,interact,right,aSTS,joint,NA,0.20645237710192785,0.06428412133121111,0.04518587658089456,0.40219689286629295,0.3845231584311782,103.0,0.824,"12,23,13","3,1,2"
sub-33,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,aSTS,joint,NA,0.03420352899216611,-0.021942372700321715,0.10798944176580257,0.6429067029229301,0.61512300307636,27.666666666666668,0.2213333333333333,"12,23,13","3,1,2"
sub-33,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,aSTS,joint,NA,0.01991657508580318,0.10933283690196094,0.06872969303388092,0.4874128968826709,0.4670382846706507,97.33333333333333,0.7786666666666667,"12,23,13","3,1,2"
sub-33,SIpointlights,SIpointlights,interact-no_interact,interact,left,aSTS,joint,NA,0.47907815760561584,-0.021942372700321715,0.10798944176580257,0.6429067029229301,0.61512300307636,27.666666666666668,0.2213333333333333,"12,23,13","3,1,2"
sub-33,SIpointlights,SIpointlights,interact-no_interact,interact,right,aSTS,joint,NA,0.8282822809522736,0.10933283690196094,0.06872969303388092,0.4874128968826709,0.4670382846706507,97.33333333333333,0.7786666666666667,"12,23,13","3,1,2"
sub-35,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,aSTS,joint,NA,-0.10267702578599563,0.10646497727491998,0.09059730310578114,0.4694471410321539,0.45583492786746344,56.0,0.44799999999999995,"12,23,13","3,1,2"
sub-35,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,aSTS,joint,NA,-0.11737063877869958,0.11969270185738083,0.07426588171780796,0.5611313837868306,0.570291778767447,69.0,0.552,"12,23,13","3,1,2"
sub-35,SIpointlights,SIpointlights,interact-no_interact,interact,left,aSTS,joint,NA,0.027988421435612768,0.10646497727491998,0.09059730310578114,0.4694471410321539,0.45583492786746344,56.0,0.44799999999999995,"12,23,13","3,1,2"
sub-35,SIpointlights,SIpointlights,interact-no_interact,interact,right,aSTS,joint,NA,0.1710719727039187,0.11969270185738083,0.07426588171780796,0.5611313837868306,0.570291778767447,69.0,0.552,"12,23,13","3,1,2"
sub-36,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,aSTS,joint,NA,0.15294741060566808,-0.34193164631182643,0.020207065790648928,0.3482338006813819,0.3128828782582829,66.66666666666667,0.5333333333333333,"12,23,13","3,1,2"
sub-36,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,aSTS,joint,NA,0.2168974324066553,-0.1234995271303425,0.015289646182168187,0.25353354188613003,0.22681260318550636,58.333333333333336,0.4666666666666666,"12,23,13","3,1,2"
sub-36,SIpointlights,SIpointlights,interact-no_interact,interact,left,aSTS,joint,NA,0.09508524678490393,-0.34193164631182643,0.020207065790648928,0.3482338006813819,0.3128828782582829,66.66666666666667,0.5333333333333333,"12,23,13","3,1,2"
sub-36,SIpointlights,SIpointlights,interact-no_interact,interact,right,aSTS,joint,NA,0.22889729141506324,-0.1234995271303425,0.015289646182168187,0.25353354188613003,0.22681260318550636,58.333333333333336,0.4666666666666666,"12,23,13","3,1,2"
sub-38,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,aSTS,joint,NA,0.23358070388787233,0.19722796427472108,0.054257483176240844,0.4944511304368923,0.48205128749479037,57.0,0.45599999999999996,"12,23,13","3,1,2"
sub-38,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,aSTS,joint,NA,0.27329551705766336,0.17737766336211705,0.042360992510155925,0.5138972386069449,0.476414668109695,68.0,0.544,"12,23,13","3,1,2"
sub-38,SIpointlights,SIpointlights,interact-no_interact,interact,left,aSTS,joint,NA,0.3881026547201712,0.19722796427472108,0.054257483176240844,0.4944511304368923,0.48205128749479037,57.0,0.45599999999999996,"12,23,13","3,1,2"
sub-38,SIpointlights,SIpointlights,interact-no_interact,interact,right,aSTS,joint,NA,0.3579766119177535,0.17737766336211705,0.042360992510155925,0.5138972386069449,0.476414668109695,68.0,0.544,"12,23,13","3,1,2"
sub-39,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,aSTS,joint,NA,-0.24752926536323125,0.10914658186661581,0.07991485648007991,0.4469878210937457,0.4639859693036193,17.0,0.136,"12,23,13","3,1,2"
sub-39,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,aSTS,joint,NA,-0.20410446972465005,0.017873052625359574,0.06292032456633229,0.5454424998786727,0.5258076480892194,108.0,0.864,"12,23,13","3,1,2"
sub-39,SIpointlights,SIpointlights,interact-no_interact,interact,left,aSTS,joint,NA,-0.005593790693374308,0.10914658186661581,0.07991485648007991,0.4469878210937457,0.4639859693036193,17.0,0.136,"12,23,13","3,1,2"
sub-39,SIpointlights,SIpointlights,interact-no_interact,interact,right,aSTS,joint,NA,0.0850083923841004,0.017873052625359574,0.06292032456633229,0.5454424998786727,0.5258076480892194,108.0,0.864,"12,23,13","3,1,2"
sub-41,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,aSTS,joint,NA,0.015146392852785934,0.07077434647026014,0.042420046839839985,0.37103697721453416,0.3720480533193684,68.33333333333333,0.5466666666666667,"12,23,13","3,1,2"
sub-41,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,aSTS,joint,NA,-0.084291200774423,0.06767339389678735,0.03455703252046951,0.3949529224961745,0.3525268356357691,56.666666666666664,0.4533333333333333,"12,23,13","3,1,2"
sub-41,SIpointlights,SIpointlights,interact-no_interact,interact,left,aSTS,joint,NA,0.025847417301739544,0.07077434647026014,0.042420046839839985,0.37103697721453416,0.3720480533193684,68.33333333333333,0.5466666666666667,"12,23,13","3,1,2"
sub-41,SIpointlights,SIpointlights,interact-no_interact,interact,right,aSTS,joint,NA,-0.1520622379678763,0.06767339389678735,0.03455703252046951,0.3949529224961745,0.3525268356357691,56.666666666666664,0.4533333333333333,"12,23,13","3,1,2"
sub-45,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,aSTS,joint,NA,-0.1677801181812861,0.07563062081074652,0.09755490383550604,0.33840299899068976,0.33753585638478395,18.0,0.14400000000000002,"12,23,13","3,1,2"
sub-45,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,aSTS,joint,NA,-0.6504430672088105,0.08603009477580557,0.05832013028392715,0.4830383160059797,0.47305738843227774,107.0,0.856,"12,23,13","3,1,2"
sub-45,SIpointlights,SIpointlights,interact-no_interact,interact,left,aSTS,joint,NA,0.055361505574332726,0.07563062081074652,0.09755490383550604,0.33840299899068976,0.33753585638478395,18.0,0.14400000000000002,"12,23,13","3,1,2"
sub-45,SIpointlights,SIpointlights,interact-no_interact,interact,right,aSTS,joint,NA,-0.11277843483164411,0.08603009477580557,0.05832013028392715,0.4830383160059797,0.47305738843227774,107.0,0.856,"12,23,13","3,1,2"
sub-46,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,aSTS,joint,NA,0.006892140093494185,0.16887278264044756,0.11009294087225698,0.7084714261460029,0.6733062851530374,25.0,0.19999999999999998,"12,23,13","3,1,2"
sub-46,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,aSTS,joint,NA,0.1406100476584918,0.173770448606095,0.06233592842013266,0.5580913467408278,0.5375575707980219,100.0,0.7999999999999999,"12,23,13","3,1,2"
sub-46,SIpointlights,SIpointlights,interact-no_interact,interact,left,aSTS,joint,NA,0.35312274613389666,0.16887278264044756,0.11009294087225698,0.7084714261460029,0.6733062851530374,25.0,0.19999999999999998,"12,23,13","3,1,2"
sub-46,SIpointlights,SIpointlights,interact-no_interact,interact,right,aSTS,joint,NA,0.7544357741415585,0.173770448606095,0.06233592842013266,0.5580913467408278,0.5375575707980219,100.0,0.7999999999999999,"12,23,13","3,1,2"
sub-50,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,aSTS,joint,NA,0.25808601998015374,0.158275847020758,0.0615649189904697,0.5478898929803502,0.543405350987558,41.0,0.328,"12,23,13","3,1,2"
sub-50,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,aSTS,joint,NA,0.21362174691313884,0.13857680907360745,0.04669015959336233,0.5480155276845005,0.5328301553540649,84.0,0.672,"12,23,13","3,1,2"
sub-50,SIpointlights,SIpointlights,interact-no_interact,interact,left,aSTS,joint,NA,0.3039906473072282,0.158275847020758,0.0615649189904697,0.5478898929803502,0.543405350987558,41.0,0.328,"12,23,13","3,1,2"
sub-50,SIpointlights,SIpointlights,interact-no_interact,interact,right,aSTS,joint,NA,0.20718490835001668,0.13857680907360745,0.04669015959336233,0.5480155276845005,0.5328301553540649,84.0,0.672,"12,23,13","3,1,2"
sub-51,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,aSTS,joint,NA,-0.042170419651109715,-0.2682913339785868,0.03749220238286718,0.3649638538295758,0.33200898832169295,58.0,0.46399999999999997,"12,23,13","3,1,2"
sub-51,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,aSTS,joint,NA,-0.022501230197104937,-0.2843067300136998,0.03786896763535749,0.35254557906367845,0.36887263887354654,67.0,0.536,"12,23,13","3,1,2"
sub-51,SIpointlights,SIpointlights,interact-no_interact,interact,left,aSTS,joint,NA,-0.058208593881251824,-0.2682913339785868,0.03749220238286718,0.3649638538295758,0.33200898832169295,58.0,0.46399999999999997,"12,23,13","3,1,2"
sub-51,SIpointlights,SIpointlights,interact-no_interact,interact,right,aSTS,joint,NA,0.049611197073162396,-0.2843067300136998,0.03786896763535749,0.35254557906367845,0.36887263887354654,67.0,0.536,"12,23,13","3,1,2"
sub-53,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,aSTS,joint,NA,0.16816878719106998,0.045323019527083695,0.05312028322428521,0.5243624665953075,0.5133579397139626,84.0,0.672,"12,23,13","3,1,2"
sub-53,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,aSTS,joint,NA,0.0936119955358104,0.01597030447296851,0.020658030098790758,0.4082902678069927,0.4303868945360585,41.0,0.328,"12,23,13","3,1,2"
sub-53,SIpointlights,SIpointlights,interact-no_interact,interact,left,aSTS,joint,NA,0.1765184431888198,0.045323019527083695,0.05312028322428521,0.5243624665953075,0.5133579397139626,84.0,0.672,"12,23,13","3,1,2"
sub-53,SIpointlights,SIpointlights,interact-no_interact,interact,right,aSTS,joint,NA,0.1467858668406327,0.01597030447296851,0.020658030098790758,0.4082902678069927,0.4303868945360585,41.0,0.328,"12,23,13","3,1,2"
sub-54,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,aSTS,joint,NA,0.10023311919403576,0.16074260119251618,0.08581480944173721,0.4631984080040807,0.4569425943545789,59.666666666666664,0.47733333333333333,"12,23,13","3,1,2"
sub-54,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,aSTS,joint,NA,-0.08925287028529832,0.11447710678976275,0.04126730127476257,0.5749054030544888,0.5379270605664916,65.33333333333333,0.5226666666666667,"12,23,13","3,1,2"
sub-54,SIpointlights,SIpointlights,interact-no_interact,interact,left,aSTS,joint,NA,0.07757298309296871,0.16074260119251618,0.08581480944173721,0.4631984080040807,0.4569425943545789,59.666666666666664,0.47733333333333333,"12,23,13","3,1,2"
sub-54,SIpointlights,SIpointlights,interact-no_interact,interact,right,aSTS,joint,NA,-0.12463348186022548,0.11447710678976275,0.04126730127476257,0.5749054030544888,0.5379270605664916,65.33333333333333,0.5226666666666667,"12,23,13","3,1,2"
sub-55,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,aSTS,joint,NA,-0.03942092838036542,-0.02085679655654066,0.0837142035591427,0.49131676536503993,0.48652621557642095,64.0,0.512,"12,23,13","3,1,2"
sub-55,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,aSTS,joint,NA,-0.09217357467682964,-0.020311212586077782,0.05366809784132881,0.4526986116974802,0.43426682715063775,61.0,0.488,"12,23,13","3,1,2"
sub-55,SIpointlights,SIpointlights,interact-no_interact,interact,left,aSTS,joint,NA,-0.03304013839479845,-0.02085679655654066,0.0837142035591427,0.49131676536503993,0.48652621557642095,64.0,0.512,"12,23,13","3,1,2"
sub-55,SIpointlights,SIpointlights,interact-no_interact,interact,right,aSTS,joint,NA,-0.06465532034615346,-0.020311212586077782,0.05366809784132881,0.4526986116974802,0.43426682715063775,61.0,0.488,"12,23,13","3,1,2"
sub-56,SIpointlights,SIpointlights,interact-no_interact,no_interact,left,aSTS,joint,NA,0.07980175317568321,-0.14043551441589452,0.08689570608671825,0.09067032072306068,0.10376356638014493,43.666666666666664,0.34933333333333333,"12,23,13","3,1,2"
sub-56,SIpointlights,SIpointlights,interact-no_interact,no_interact,right,aSTS,joint,NA,-0.06921809634790826,-0.07925139050138567,0.0644683210112697,-0.3006401254994418,-0.3261382622983669,81.33333333333333,0.6506666666666666,"12,23,13","3,1,2"
sub-56,SIpointlights,SIpointlights,interact-no_interact,interact,left,aSTS,joint,NA,-0.0576244569487831,-0.14043551441589452,0.08689570608671825,0.09067032072306068,0.10376356638014493,43.666666666666664,0.34933333333333333,"12,23,13","3,1,2"
sub-56,SIpointlights,SIpointlights,interact-no_interact,interact,right,aSTS,joint,NA,-0.0014389220626445653,-0.07925139050138567,0.0644683210112697,-0.3006401254994418,-0.3261382622983669,81.33333333333333,0.6506666666666666,"12,23,13","3,1,2"
