subject,axis,mask1_name,mask2_name,mask1_measure_label,mask2_measure_label,hemi1,hemi2,hemi_label,corr,corr1,pvalue1
sub-05,alexnet,interact&no_interact-MT,interact-no_interact-aSTS,SIpointlights,SIpointlights,both,both,both_both,0.39635333523385224,0.39635333523385224,3.6730471941722776e-154
sub-05,alexnet,interact&no_interact-MT,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.5185909241589864,0.5185909241589864,7.884291159860249e-281
sub-05,alexnet,interact-no_interact-aSTS,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.6995830315156373,0.6995830315156373,0.0
sub-06,alexnet,interact&no_interact-MT,interact-no_interact-aSTS,SIpointlights,SIpointlights,both,both,both_both,0.1320520745006825,0.1320520745006825,2.1398576769429904e-17
sub-06,alexnet,interact&no_interact-MT,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.3010494273954826,0.3010494273954826,1.437005597800849e-86
sub-06,alexnet,interact-no_interact-aSTS,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.7488419107099515,0.7488419107099515,0.0
sub-07,alexnet,interact&no_interact-MT,interact-no_interact-aSTS,SIpointlights,SIpointlights,both,both,both_both,0.23017544996867598,0.23017544996867598,2.179691142215322e-50
sub-07,alexnet,interact&no_interact-MT,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.5250453354269945,0.5250453354269945,4.593339987392038e-289
sub-07,alexnet,interact-no_interact-aSTS,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.6503394947829467,0.6503394947829467,0.0
sub-08,alexnet,interact&no_interact-MT,interact-no_interact-aSTS,SIpointlights,SIpointlights,both,both,both_both,0.3074265387250403,0.3074265387250403,2.222695738616142e-90
sub-08,alexnet,interact&no_interact-MT,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.5734289066413614,0.5734289066413614,0.0
sub-08,alexnet,interact-no_interact-aSTS,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.8112040145775906,0.8112040145775906,0.0
sub-09,alexnet,interact&no_interact-MT,interact-no_interact-aSTS,SIpointlights,SIpointlights,both,both,both_both,0.24779202991026986,0.24779202991026986,2.3280316216578323e-58
sub-09,alexnet,interact&no_interact-MT,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.5863431051203842,0.5863431051203842,0.0
sub-09,alexnet,interact-no_interact-aSTS,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.6077921255146141,0.6077921255146141,0.0
sub-10,alexnet,interact&no_interact-MT,interact-no_interact-aSTS,SIpointlights,SIpointlights,both,both,both_both,0.3686443748546861,0.3686443748546861,4.747248951106788e-132
sub-10,alexnet,interact&no_interact-MT,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.5465100142397242,0.5465100142397242,0.0
sub-10,alexnet,interact-no_interact-aSTS,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.6826719779252224,0.6826719779252224,0.0
sub-14,alexnet,interact&no_interact-MT,interact-no_interact-aSTS,SIpointlights,SIpointlights,both,both,both_both,0.4675654083306181,0.4675654083306181,1.3112157789559665e-221
sub-14,alexnet,interact&no_interact-MT,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.5711727039478847,0.5711727039478847,0.0
sub-14,alexnet,interact-no_interact-aSTS,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.6432304495198448,0.6432304495198448,0.0
sub-15,alexnet,interact&no_interact-MT,interact-no_interact-aSTS,SIpointlights,SIpointlights,both,both,both_both,0.3869208409387395,0.3869208409387395,2.156644638251926e-146
sub-15,alexnet,interact&no_interact-MT,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.42110107322053825,0.42110107322053825,8.751629587402292e-176
sub-15,alexnet,interact-no_interact-aSTS,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.7389455106768419,0.7389455106768419,0.0
sub-16,alexnet,interact&no_interact-MT,interact-no_interact-aSTS,SIpointlights,SIpointlights,both,both,both_both,0.43487618577331033,0.43487618577331033,1.2419995080866894e-188
sub-16,alexnet,interact&no_interact-MT,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.481440304479921,0.481440304479921,9.919113457930087e-237
sub-16,alexnet,interact-no_interact-aSTS,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.7951656396998019,0.7951656396998019,0.0
sub-19,alexnet,intact-degraded-aTemp,intact-degraded-frontal,language,language,both,both,both_both,0.7174640205039398,0.7174640205039398,0.0
sub-19,alexnet,intact-degraded-aTemp,intact-degraded-pTemp,language,language,both,both,both_both,0.8360071385442669,0.8360071385442669,0.0
sub-19,alexnet,intact-degraded-aTemp,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.3557302016954339,0.3557302016954339,1.8382625886414432e-122
sub-19,alexnet,intact-degraded-aTemp,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.8153493940309913,0.8153493940309913,0.0
sub-19,alexnet,intact-degraded-aTemp,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.5608037313358423,0.5608037313358423,0.0
sub-19,alexnet,intact-degraded-frontal,intact-degraded-pTemp,language,language,both,both,both_both,0.7229517406595786,0.7229517406595786,0.0
sub-19,alexnet,intact-degraded-frontal,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.36827045077447484,0.36827045077447484,9.12696291831011e-132
sub-19,alexnet,intact-degraded-frontal,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.634739583294923,0.634739583294923,0.0
sub-19,alexnet,intact-degraded-frontal,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.4686328622936792,0.4686328622936792,9.527337058263617e-223
sub-19,alexnet,intact-degraded-pTemp,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.42272412342534293,0.42272412342534293,2.8787181634693814e-177
sub-19,alexnet,intact-degraded-pTemp,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.6282144433395888,0.6282144433395888,0.0
sub-19,alexnet,intact-degraded-pTemp,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.6216028031573045,0.6216028031573045,0.0
sub-19,alexnet,interact&no_interact-MT,interact-no_interact-aSTS,SIpointlights,SIpointlights,both,both,both_both,0.36080728787368116,0.36080728787368116,3.530837788940773e-126
sub-19,alexnet,interact&no_interact-MT,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.6279877398800685,0.6279877398800685,0.0
sub-19,alexnet,interact-no_interact-aSTS,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.6970836472973501,0.6970836472973501,0.0
sub-23,alexnet,intact-degraded-aTemp,intact-degraded-frontal,language,language,both,both,both_both,0.7436069127813366,0.7436069127813366,0.0
sub-23,alexnet,intact-degraded-aTemp,intact-degraded-pTemp,language,language,both,both,both_both,0.8107314652785687,0.8107314652785687,0.0
sub-23,alexnet,intact-degraded-aTemp,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.20017984545519835,0.20017984545519835,2.7194381982768717e-38
sub-23,alexnet,intact-degraded-aTemp,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.7897687009791347,0.7897687009791347,0.0
sub-23,alexnet,intact-degraded-aTemp,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.7269311832968388,0.7269311832968388,0.0
sub-23,alexnet,intact-degraded-frontal,intact-degraded-pTemp,language,language,both,both,both_both,0.7532015728551735,0.7532015728551735,0.0
sub-23,alexnet,intact-degraded-frontal,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.2859183456826396,0.2859183456826396,6.608913558684236e-78
sub-23,alexnet,intact-degraded-frontal,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.7092459040181102,0.7092459040181102,0.0
sub-23,alexnet,intact-degraded-frontal,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.7060037087025715,0.7060037087025715,0.0
sub-23,alexnet,intact-degraded-pTemp,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.24262690832354322,0.24262690832354322,5.916312812235122e-56
sub-23,alexnet,intact-degraded-pTemp,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.6837432666092866,0.6837432666092866,0.0
sub-23,alexnet,intact-degraded-pTemp,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.847283405497538,0.847283405497538,0.0
sub-23,alexnet,interact&no_interact-MT,interact-no_interact-aSTS,SIpointlights,SIpointlights,both,both,both_both,0.3548436126123561,0.3548436126123561,8.062222797059732e-122
sub-23,alexnet,interact&no_interact-MT,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.5317779927879689,0.5317779927879689,7.595850119211553e-298
sub-23,alexnet,interact-no_interact-aSTS,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.7697294716614824,0.7697294716614824,0.0
sub-25,alexnet,intact-degraded-aTemp,intact-degraded-frontal,language,language,both,both,both_both,0.43166468097327615,0.43166468097327615,1.3902902066664452e-185
sub-25,alexnet,intact-degraded-aTemp,intact-degraded-pTemp,language,language,both,both,both_both,0.2532966018167556,0.2532966018167556,5.509986547373282e-61
sub-25,alexnet,intact-degraded-aTemp,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.28466457676546036,0.28466457676546036,3.2685054829937527e-77
sub-25,alexnet,intact-degraded-aTemp,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.5652586278948106,0.5652586278948106,0.0
sub-25,alexnet,intact-degraded-aTemp,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.3173567012826082,0.3173567012826082,1.663228839142939e-96
sub-25,alexnet,intact-degraded-frontal,intact-degraded-pTemp,language,language,both,both,both_both,0.43887455052673696,0.43887455052673696,1.7854479247863617e-192
sub-25,alexnet,intact-degraded-frontal,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.33375256259176433,0.33375256259176433,3.824887449243194e-107
sub-25,alexnet,intact-degraded-frontal,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.0893200343090183,0.0893200343090183,1.0271401836692177e-08
sub-25,alexnet,intact-degraded-frontal,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.33831138367960306,0.33831138367960306,3.2083825511788104e-110
sub-25,alexnet,intact-degraded-pTemp,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.65512269528859,0.65512269528859,0.0
sub-25,alexnet,intact-degraded-pTemp,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.19444958064034185,0.19444958064034185,3.4571778034371266e-36
sub-25,alexnet,intact-degraded-pTemp,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.8044908835017504,0.8044908835017504,0.0
sub-25,alexnet,interact&no_interact-MT,interact-no_interact-aSTS,SIpointlights,SIpointlights,both,both,both_both,0.33789206594573773,0.33789206594573773,6.186249174520746e-110
sub-25,alexnet,interact&no_interact-MT,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.7260955826599377,0.7260955826599377,0.0
sub-25,alexnet,interact-no_interact-aSTS,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.5436091644251024,0.5436091644251024,0.0
sub-26,alexnet,intact-degraded-aTemp,intact-degraded-frontal,language,language,both,both,both_both,0.7851487126370981,0.7851487126370981,0.0
sub-26,alexnet,intact-degraded-aTemp,intact-degraded-pTemp,language,language,both,both,both_both,0.7672047397235416,0.7672047397235416,0.0
sub-26,alexnet,intact-degraded-aTemp,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.4661158919986871,0.4661158919986871,4.5443636409322e-220
sub-26,alexnet,intact-degraded-aTemp,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.8543423337267897,0.8543423337267897,0.0
sub-26,alexnet,intact-degraded-aTemp,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.7016722703463459,0.7016722703463459,0.0
sub-26,alexnet,intact-degraded-frontal,intact-degraded-pTemp,language,language,both,both,both_both,0.6779151240420223,0.6779151240420223,0.0
sub-26,alexnet,intact-degraded-frontal,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.4583583603739516,0.4583583603739516,5.928193185666622e-212
sub-26,alexnet,intact-degraded-frontal,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.7275680804815596,0.7275680804815596,0.0
sub-26,alexnet,intact-degraded-frontal,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.6043099524505032,0.6043099524505032,0.0
sub-26,alexnet,intact-degraded-pTemp,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.2112527186421317,0.2112527186421317,1.521215738687782e-42
sub-26,alexnet,intact-degraded-pTemp,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.5353393149474537,0.5353393149474537,1.427379836451581e-302
sub-26,alexnet,intact-degraded-pTemp,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.8314941640982123,0.8314941640982123,0.0
sub-26,alexnet,interact&no_interact-MT,interact-no_interact-aSTS,SIpointlights,SIpointlights,both,both,both_both,0.5670661859800814,0.5670661859800814,0.0
sub-26,alexnet,interact&no_interact-MT,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.4444837008582132,0.4444837008582132,5.938841246570243e-198
sub-26,alexnet,interact-no_interact-aSTS,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.6410171039121877,0.6410171039121877,0.0
sub-28,alexnet,intact-degraded-aTemp,intact-degraded-frontal,language,language,both,both,both_both,0.7660778049769198,0.7660778049769198,0.0
sub-28,alexnet,intact-degraded-aTemp,intact-degraded-pTemp,language,language,both,both,both_both,0.66233721746857,0.66233721746857,0.0
sub-28,alexnet,intact-degraded-aTemp,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.0029965458121920833,0.0029965458121920833,0.8479608903499574
sub-28,alexnet,intact-degraded-aTemp,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.5384293212574732,0.5384293212574732,1.018156615511203e-306
sub-28,alexnet,intact-degraded-aTemp,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.36678820467968637,0.36678820467968637,1.2076522456860317e-130
sub-28,alexnet,intact-degraded-frontal,intact-degraded-pTemp,language,language,both,both,both_both,0.6926206418900022,0.6926206418900022,0.0
sub-28,alexnet,intact-degraded-frontal,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.059519282343629056,0.059519282343629056,0.00013815369948277117
sub-28,alexnet,intact-degraded-frontal,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.3348466832180512,0.3348466832180512,7.064012026285776e-108
sub-28,alexnet,intact-degraded-frontal,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.4527727663548619,0.4527727663548619,3.0726122318473695e-206
sub-28,alexnet,intact-degraded-pTemp,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.08960236564287932,0.08960236564287932,9.227026595075508e-09
sub-28,alexnet,intact-degraded-pTemp,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.6765048173831032,0.6765048173831032,0.0
sub-28,alexnet,intact-degraded-pTemp,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.6515594793141083,0.6515594793141083,0.0
sub-28,alexnet,interact&no_interact-MT,interact-no_interact-aSTS,SIpointlights,SIpointlights,both,both,both_both,0.13753602701610537,0.13753602701610537,9.430210513404847e-19
sub-28,alexnet,interact&no_interact-MT,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.42040375155784876,0.42040375155784876,3.773028654954756e-175
sub-28,alexnet,interact-no_interact-aSTS,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.6296280421384358,0.6296280421384358,0.0
sub-32,alexnet,intact-degraded-aTemp,intact-degraded-frontal,language,language,both,both,both_both,0.7037540178810452,0.7037540178810452,0.0
sub-32,alexnet,intact-degraded-aTemp,intact-degraded-pTemp,language,language,both,both,both_both,0.8781528624634717,0.8781528624634717,0.0
sub-32,alexnet,intact-degraded-aTemp,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.09696854792815517,0.09696854792815517,5.011244528843165e-10
sub-32,alexnet,intact-degraded-aTemp,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.37171420085824863,0.37171420085824863,2.1454072659588225e-134
sub-32,alexnet,intact-degraded-aTemp,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.32188652258341693,0.32188652258341693,2.226709945625419e-99
sub-32,alexnet,intact-degraded-frontal,intact-degraded-pTemp,language,language,both,both,both_both,0.7804353451187171,0.7804353451187171,0.0
sub-32,alexnet,intact-degraded-frontal,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.06235542942474428,0.06235542942474428,6.512823406661002e-05
sub-32,alexnet,intact-degraded-frontal,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.37824128504951354,0.37824128504951354,1.820647976176955e-139
sub-32,alexnet,intact-degraded-frontal,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.32798063726430887,0.32798063726430887,2.5300587447222994e-103
sub-32,alexnet,intact-degraded-pTemp,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.1050796025827167,0.1050796025827167,1.5653043303752807e-11
sub-32,alexnet,intact-degraded-pTemp,interact-no_interact-aSTS,language,SIpointlights,both,both,both_both,0.33851210600378634,0.33851210600378634,2.3422621130878717e-110
sub-32,alexnet,intact-degraded-pTemp,interact-no_interact-pSTS,language,SIpointlights,both,both,both_both,0.31111739018541673,0.31111739018541673,1.2517271624652813e-92
sub-32,alexnet,interact&no_interact-MT,interact-no_interact-aSTS,SIpointlights,SIpointlights,both,both,both_both,0.602535346396783,0.602535346396783,0.0
sub-32,alexnet,interact&no_interact-MT,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.6639275317987122,0.6639275317987122,0.0
sub-32,alexnet,interact-no_interact-aSTS,interact-no_interact-pSTS,SIpointlights,SIpointlights,both,both,both_both,0.9349232113970226,0.9349232113970226,0.0
sub-33,alexnet,intact-degraded-aTemp,intact-degraded-frontal,language,language,both,both,both_both,0.6745506919304396,0.6745506919304396,0.0
sub-33,alexnet,intact-degraded-aTemp,intact-degraded-pTemp,language,language,both,both,both_both,0.8447594094209046,0.8447594094209046,0.0
sub-33,alexnet,intact-degraded-aTemp,interact&no_interact-MT,language,SIpointlights,both,both,both_both,0.2014618345873502,0.2014618345873502,9.010651028587647e-39
