,subject,name1,name2,names,name1_measure,name2_measure,name1_model,name2_model,mask1,mask2,hemi,total_voxels1,total_voxels2,total_voxels,voxels1_only,voxels2_only,voxels_overlap,DICE_coef,proportion_of_voxels1_in_this_hemi,proportion_of_voxels2_in_this_hemi,proportion_of_all_voxels_in_this_hemi,proportion_of_overlap_in_this_hemi,proportion_of_1_that_is_also_2,proportion_of_2_that_is_also_1,proportion_of_voxels_that_is_voxels1,proportion_of_voxels_that_is_voxels2,proportion_of_voxels_that_is_overlap
0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6,sub-05,interact-no_interact,interact-no_interact,interact-no_interact-SIpointlights_interact-no_interact-SIpointlights,SIpointlights,SIpointlights,glm,glm,pSTS,pSTS,all,300,300,600,0,0,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5
7,sub-05,interact-no_interact,interact-no_interact,interact-no_interact-SIpointlights_interact-no_interact-SIpointlights,SIpointlights,SIpointlights,glm,glm,pSTS,pSTS,left,151,151,302,0,0,151,1.0,0.5033333333333333,0.5033333333333333,0.5033333333333333,0.5033333333333333,1.0,1.0,0.0,0.0,0.5
8,sub-05,interact-no_interact,interact-no_interact,interact-no_interact-SIpointlights_interact-no_interact-SIpointlights,SIpointlights,SIpointlights,glm,glm,pSTS,pSTS,right,149,149,298,0,0,149,1.0,0.49666666666666665,0.49666666666666665,0.49666666666666665,0.49666666666666665,1.0,1.0,0.0,0.0,0.5
9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15,sub-06,interact-no_interact,interact-no_interact,interact-no_interact-SIpointlights_interact-no_interact-SIpointlights,SIpointlights,SIpointlights,glm,glm,pSTS,pSTS,all,300,300,600,0,0,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5
16,sub-06,interact-no_interact,interact-no_interact,interact-no_interact-SIpointlights_interact-no_interact-SIpointlights,SIpointlights,SIpointlights,glm,glm,pSTS,pSTS,left,91,91,182,0,0,91,1.0,0.30333333333333334,0.30333333333333334,0.30333333333333334,0.30333333333333334,1.0,1.0,0.0,0.0,0.5
17,sub-06,interact-no_interact,interact-no_interact,interact-no_interact-SIpointlights_interact-no_interact-SIpointlights,SIpointlights,SIpointlights,glm,glm,pSTS,pSTS,right,209,209,418,0,0,209,1.0,0.6966666666666667,0.6966666666666667,0.6966666666666667,0.6966666666666667,1.0,1.0,0.0,0.0,0.5
18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
24,sub-07,interact-no_interact,interact-no_interact,interact-no_interact-SIpointlights_interact-no_interact-SIpointlights,SIpointlights,SIpointlights,glm,glm,pSTS,pSTS,all,300,300,600,0,0,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5
25,sub-07,interact-no_interact,interact-no_interact,interact-no_interact-SIpointlights_interact-no_interact-SIpointlights,SIpointlights,SIpointlights,glm,glm,pSTS,pSTS,left,9,9,18,0,0,9,1.0,0.03,0.03,0.03,0.03,1.0,1.0,0.0,0.0,0.5
26,sub-07,interact-no_interact,interact-no_interact,interact-no_interact-SIpointlights_interact-no_interact-SIpointlights,SIpointlights,SIpointlights,glm,glm,pSTS,pSTS,right,291,291,582,0,0,291,1.0,0.97,0.97,0.97,0.97,1.0,1.0,0.0,0.0,0.5
27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
32,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
33,sub-08,interact-no_interact,interact-no_interact,interact-no_interact-SIpointlights_interact-no_interact-SIpointlights,SIpointlights,SIpointlights,glm,glm,pSTS,pSTS,all,300,300,600,0,0,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5
34,sub-08,interact-no_interact,interact-no_interact,interact-no_interact-SIpointlights_interact-no_interact-SIpointlights,SIpointlights,SIpointlights,glm,glm,pSTS,pSTS,left,144,144,288,0,0,144,1.0,0.48,0.48,0.48,0.48,1.0,1.0,0.0,0.0,0.5
35,sub-08,interact-no_interact,interact-no_interact,interact-no_interact-SIpointlights_interact-no_interact-SIpointlights,SIpointlights,SIpointlights,glm,glm,pSTS,pSTS,right,156,156,312,0,0,156,1.0,0.52,0.52,0.52,0.52,1.0,1.0,0.0,0.0,0.5
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
41,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
42,sub-09,interact-no_interact,interact-no_interact,interact-no_interact-SIpointlights_interact-no_interact-SIpointlights,SIpointlights,SIpointlights,glm,glm,pSTS,pSTS,all,300,300,600,0,0,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5
43,sub-09,interact-no_interact,interact-no_interact,interact-no_interact-SIpointlights_interact-no_interact-SIpointlights,SIpointlights,SIpointlights,glm,glm,pSTS,pSTS,left,92,92,184,0,0,92,1.0,0.30666666666666664,0.30666666666666664,0.30666666666666664,0.30666666666666664,1.0,1.0,0.0,0.0,0.5
44,sub-09,interact-no_interact,interact-no_interact,interact-no_interact-SIpointlights_interact-no_interact-SIpointlights,SIpointlights,SIpointlights,glm,glm,pSTS,pSTS,right,208,208,416,0,0,208,1.0,0.6933333333333334,0.6933333333333334,0.6933333333333334,0.6933333333333334,1.0,1.0,0.0,0.0,0.5
45,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
46,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
48,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
49,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
50,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
51,sub-10,interact-no_interact,interact-no_interact,interact-no_interact-SIpointlights_interact-no_interact-SIpointlights,SIpointlights,SIpointlights,glm,glm,pSTS,pSTS,all,300,300,600,0,0,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5
52,sub-10,interact-no_interact,interact-no_interact,interact-no_interact-SIpointlights_interact-no_interact-SIpointlights,SIpointlights,SIpointlights,glm,glm,pSTS,pSTS,left,78,78,156,0,0,78,1.0,0.26,0.26,0.26,0.26,1.0,1.0,0.0,0.0,0.5
53,sub-10,interact-no_interact,interact-no_interact,interact-no_interact-SIpointlights_interact-no_interact-SIpointlights,SIpointlights,SIpointlights,glm,glm,pSTS,pSTS,right,222,222,444,0,0,222,1.0,0.74,0.74,0.74,0.74,1.0,1.0,0.0,0.0,0.5
54,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
55,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
56,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
57,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
58,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
59,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
60,sub-14,interact-no_interact,interact-no_interact,interact-no_interact-SIpointlights_interact-no_interact-SIpointlights,SIpointlights,SIpointlights,glm,glm,pSTS,pSTS,all,300,300,600,0,0,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5
61,sub-14,interact-no_interact,interact-no_interact,interact-no_interact-SIpointlights_interact-no_interact-SIpointlights,SIpointlights,SIpointlights,glm,glm,pSTS,pSTS,left,96,96,192,0,0,96,1.0,0.32,0.32,0.32,0.32,1.0,1.0,0.0,0.0,0.5
62,sub-14,interact-no_interact,interact-no_interact,interact-no_interact-SIpointlights_interact-no_interact-SIpointlights,SIpointlights,SIpointlights,glm,glm,pSTS,pSTS,right,204,204,408,0,0,204,1.0,0.68,0.68,0.68,0.68,1.0,1.0,0.0,0.0,0.5
63,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
64,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
65,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
66,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
67,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
69,sub-15,interact-no_interact,interact-no_interact,interact-no_interact-SIpointlights_interact-no_interact-SIpointlights,SIpointlights,SIpointlights,glm,glm,pSTS,pSTS,all,300,300,600,0,0,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5
70,sub-15,interact-no_interact,interact-no_interact,interact-no_interact-SIpointlights_interact-no_interact-SIpointlights,SIpointlights,SIpointlights,glm,glm,pSTS,pSTS,left,24,24,48,0,0,24,1.0,0.08,0.08,0.08,0.08,1.0,1.0,0.0,0.0,0.5
71,sub-15,interact-no_interact,interact-no_interact,interact-no_interact-SIpointlights_interact-no_interact-SIpointlights,SIpointlights,SIpointlights,glm,glm,pSTS,pSTS,right,276,276,552,0,0,276,1.0,0.92,0.92,0.92,0.92,1.0,1.0,0.0,0.0,0.5
72,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
74,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
77,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
78,sub-16,interact-no_interact,interact-no_interact,interact-no_interact-SIpointlights_interact-no_interact-SIpointlights,SIpointlights,SIpointlights,glm,glm,pSTS,pSTS,all,300,300,600,0,0,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5
79,sub-16,interact-no_interact,interact-no_interact,interact-no_interact-SIpointlights_interact-no_interact-SIpointlights,SIpointlights,SIpointlights,glm,glm,pSTS,pSTS,left,190,190,380,0,0,190,1.0,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333,1.0,1.0,0.0,0.0,0.5
80,sub-16,interact-no_interact,interact-no_interact,interact-no_interact-SIpointlights_interact-no_interact-SIpointlights,SIpointlights,SIpointlights,glm,glm,pSTS,pSTS,right,110,110,220,0,0,110,1.0,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.36666666666666664,1.0,1.0,0.0,0.0,0.5
81,sub-19,intact-degraded,intact-degraded,intact-degraded-language_intact-degraded-language,language,language,glm,glm,pSTS,pSTS,all,300,300,600,0,0,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5
82,sub-19,intact-degraded,intact-degraded,intact-degraded-language_intact-degraded-language,language,language,glm,glm,pSTS,pSTS,left,97,97,194,0,0,97,1.0,0.3233333333333333,0.3233333333333333,0.3233333333333333,0.3233333333333333,1.0,1.0,0.0,0.0,0.5
83,sub-19,intact-degraded,intact-degraded,intact-degraded-language_intact-degraded-language,language,language,glm,glm,pSTS,pSTS,right,203,203,406,0,0,203,1.0,0.6766666666666666,0.6766666666666666,0.6766666666666666,0.6766666666666666,1.0,1.0,0.0,0.0,0.5
84,sub-19,intact-degraded,interact-no_interact,intact-degraded-language_interact-no_interact-SIpointlights,language,SIpointlights,glm,glm,pSTS,pSTS,all,300,300,600,289,289,11,0.03666666666666667,1.0,1.0,1.0,1.0,0.03666666666666667,0.03666666666666667,0.4816666666666667,0.4816666666666667,0.018333333333333333
85,sub-19,intact-degraded,interact-no_interact,intact-degraded-language_interact-no_interact-SIpointlights,language,SIpointlights,glm,glm,pSTS,pSTS,left,97,69,166,95,67,2,0.024096385542168676,0.3233333333333333,0.23,0.27666666666666667,0.18181818181818182,0.020618556701030927,0.028985507246376812,0.572289156626506,0.4036144578313253,0.012048192771084338
86,sub-19,intact-degraded,interact-no_interact,intact-degraded-language_interact-no_interact-SIpointlights,language,SIpointlights,glm,glm,pSTS,pSTS,right,203,231,434,194,222,9,0.041474654377880185,0.6766666666666666,0.77,0.7233333333333334,0.8181818181818182,0.04433497536945813,0.03896103896103896,0.4470046082949309,0.511520737327189,0.020737327188940093
87,sub-19,interact-no_interact,interact-no_interact,interact-no_interact-SIpointlights_interact-no_interact-SIpointlights,SIpointlights,SIpointlights,glm,glm,pSTS,pSTS,all,300,300,600,0,0,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5
88,sub-19,interact-no_interact,interact-no_interact,interact-no_interact-SIpointlights_interact-no_interact-SIpointlights,SIpointlights,SIpointlights,glm,glm,pSTS,pSTS,left,69,69,138,0,0,69,1.0,0.23,0.23,0.23,0.23,1.0,1.0,0.0,0.0,0.5
89,sub-19,interact-no_interact,interact-no_interact,interact-no_interact-SIpointlights_interact-no_interact-SIpointlights,SIpointlights,SIpointlights,glm,glm,pSTS,pSTS,right,231,231,462,0,0,231,1.0,0.77,0.77,0.77,0.77,1.0,1.0,0.0,0.0,0.5
90,sub-23,intact-degraded,intact-degraded,intact-degraded-language_intact-degraded-language,language,language,glm,glm,pSTS,pSTS,all,300,300,600,0,0,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5
91,sub-23,intact-degraded,intact-degraded,intact-degraded-language_intact-degraded-language,language,language,glm,glm,pSTS,pSTS,left,262,262,524,0,0,262,1.0,0.8733333333333333,0.8733333333333333,0.8733333333333333,0.8733333333333333,1.0,1.0,0.0,0.0,0.5
92,sub-23,intact-degraded,intact-degraded,intact-degraded-language_intact-degraded-language,language,language,glm,glm,pSTS,pSTS,right,38,38,76,0,0,38,1.0,0.12666666666666668,0.12666666666666668,0.12666666666666668,0.12666666666666668,1.0,1.0,0.0,0.0,0.5
93,sub-23,intact-degraded,interact-no_interact,intact-degraded-language_interact-no_interact-SIpointlights,language,SIpointlights,glm,glm,pSTS,pSTS,all,300,300,600,215,215,85,0.2833333333333333,1.0,1.0,1.0,1.0,0.2833333333333333,0.2833333333333333,0.35833333333333334,0.35833333333333334,0.14166666666666666
94,sub-23,intact-degraded,interact-no_interact,intact-degraded-language_interact-no_interact-SIpointlights,language,SIpointlights,glm,glm,pSTS,pSTS,left,262,231,493,185,154,77,0.31237322515212984,0.8733333333333333,0.77,0.8216666666666667,0.9058823529411765,0.29389312977099236,0.3333333333333333,0.3752535496957404,0.31237322515212984,0.15618661257606492
95,sub-23,intact-degraded,interact-no_interact,intact-degraded-language_interact-no_interact-SIpointlights,language,SIpointlights,glm,glm,pSTS,pSTS,right,38,69,107,30,61,8,0.14953271028037382,0.12666666666666668,0.23,0.17833333333333334,0.09411764705882353,0.21052631578947367,0.11594202898550725,0.2803738317757009,0.5700934579439252,0.07476635514018691
96,sub-23,interact-no_interact,interact-no_interact,interact-no_interact-SIpointlights_interact-no_interact-SIpointlights,SIpointlights,SIpointlights,glm,glm,pSTS,pSTS,all,300,300,600,0,0,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5
97,sub-23,interact-no_interact,interact-no_interact,interact-no_interact-SIpointlights_interact-no_interact-SIpointlights,SIpointlights,SIpointlights,glm,glm,pSTS,pSTS,left,231,231,462,0,0,231,1.0,0.77,0.77,0.77,0.77,1.0,1.0,0.0,0.0,0.5
98,sub-23,interact-no_interact,interact-no_interact,interact-no_interact-SIpointlights_interact-no_interact-SIpointlights,SIpointlights,SIpointlights,glm,glm,pSTS,pSTS,right,69,69,138,0,0,69,1.0,0.23,0.23,0.23,0.23,1.0,1.0,0.0,0.0,0.5
99,sub-25,intact-degraded,intact-degraded,intact-degraded-language_intact-degraded-language,language,language,glm,glm,pSTS,pSTS,all,300,300,600,0,0,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5
100,sub-25,intact-degraded,intact-degraded,intact-degraded-language_intact-degraded-language,language,language,glm,glm,pSTS,pSTS,left,209,209,418,0,0,209,1.0,0.6966666666666667,0.6966666666666667,0.6966666666666667,0.6966666666666667,1.0,1.0,0.0,0.0,0.5
101,sub-25,intact-degraded,intact-degraded,intact-degraded-language_intact-degraded-language,language,language,glm,glm,pSTS,pSTS,right,91,91,182,0,0,91,1.0,0.30333333333333334,0.30333333333333334,0.30333333333333334,0.30333333333333334,1.0,1.0,0.0,0.0,0.5
102,sub-25,intact-degraded,interact-no_interact,intact-degraded-language_interact-no_interact-SIpointlights,language,SIpointlights,glm,glm,pSTS,pSTS,all,300,300,600,292,292,8,0.02666666666666667,1.0,1.0,1.0,1.0,0.02666666666666667,0.02666666666666667,0.4866666666666667,0.4866666666666667,0.013333333333333334
103,sub-25,intact-degraded,interact-no_interact,intact-degraded-language_interact-no_interact-SIpointlights,language,SIpointlights,glm,glm,pSTS,pSTS,left,209,112,321,206,109,3,0.018691588785046728,0.6966666666666667,0.37333333333333335,0.535,0.375,0.014354066985645933,0.026785714285714284,0.6417445482866043,0.3395638629283489,0.009345794392523364
104,sub-25,intact-degraded,interact-no_interact,intact-degraded-language_interact-no_interact-SIpointlights,language,SIpointlights,glm,glm,pSTS,pSTS,right,91,188,279,86,183,5,0.035842293906810034,0.30333333333333334,0.6266666666666667,0.465,0.625,0.054945054945054944,0.026595744680851064,0.30824372759856633,0.6559139784946236,0.017921146953405017
105,sub-25,interact-no_interact,interact-no_interact,interact-no_interact-SIpointlights_interact-no_interact-SIpointlights,SIpointlights,SIpointlights,glm,glm,pSTS,pSTS,all,300,300,600,0,0,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5
106,sub-25,interact-no_interact,interact-no_interact,interact-no_interact-SIpointlights_interact-no_interact-SIpointlights,SIpointlights,SIpointlights,glm,glm,pSTS,pSTS,left,112,112,224,0,0,112,1.0,0.37333333333333335,0.37333333333333335,0.37333333333333335,0.37333333333333335,1.0,1.0,0.0,0.0,0.5
107,sub-25,interact-no_interact,interact-no_interact,interact-no_interact-SIpointlights_interact-no_interact-SIpointlights,SIpointlights,SIpointlights,glm,glm,pSTS,pSTS,right,188,188,376,0,0,188,1.0,0.6266666666666667,0.6266666666666667,0.6266666666666667,0.6266666666666667,1.0,1.0,0.0,0.0,0.5
108,sub-26,intact-degraded,intact-degraded,intact-degraded-language_intact-degraded-language,language,language,glm,glm,pSTS,pSTS,all,300,300,600,0,0,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5
109,sub-26,intact-degraded,intact-degraded,intact-degraded-language_intact-degraded-language,language,language,glm,glm,pSTS,pSTS,left,179,179,358,0,0,179,1.0,0.5966666666666667,0.5966666666666667,0.5966666666666667,0.5966666666666667,1.0,1.0,0.0,0.0,0.5
110,sub-26,intact-degraded,intact-degraded,intact-degraded-language_intact-degraded-language,language,language,glm,glm,pSTS,pSTS,right,121,121,242,0,0,121,1.0,0.4033333333333333,0.4033333333333333,0.4033333333333333,0.4033333333333333,1.0,1.0,0.0,0.0,0.5
111,sub-26,intact-degraded,interact-no_interact,intact-degraded-language_interact-no_interact-SIpointlights,language,SIpointlights,glm,glm,pSTS,pSTS,all,300,300,600,230,230,70,0.23333333333333334,1.0,1.0,1.0,1.0,0.23333333333333334,0.23333333333333334,0.38333333333333336,0.38333333333333336,0.11666666666666667
112,sub-26,intact-degraded,interact-no_interact,intact-degraded-language_interact-no_interact-SIpointlights,language,SIpointlights,glm,glm,pSTS,pSTS,left,179,140,319,136,97,43,0.26959247648902823,0.5966666666666667,0.4666666666666667,0.5316666666666666,0.6142857142857143,0.24022346368715083,0.30714285714285716,0.4263322884012539,0.30407523510971785,0.13479623824451412
113,sub-26,intact-degraded,interact-no_interact,intact-degraded-language_interact-no_interact-SIpointlights,language,SIpointlights,glm,glm,pSTS,pSTS,right,121,160,281,94,133,27,0.19217081850533807,0.4033333333333333,0.5333333333333333,0.4683333333333333,0.38571428571428573,0.2231404958677686,0.16875,0.33451957295373663,0.47330960854092524,0.09608540925266904
114,sub-26,interact-no_interact,interact-no_interact,interact-no_interact-SIpointlights_interact-no_interact-SIpointlights,SIpointlights,SIpointlights,glm,glm,pSTS,pSTS,all,300,300,600,0,0,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5
115,sub-26,interact-no_interact,interact-no_interact,interact-no_interact-SIpointlights_interact-no_interact-SIpointlights,SIpointlights,SIpointlights,glm,glm,pSTS,pSTS,left,140,140,280,0,0,140,1.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,1.0,1.0,0.0,0.0,0.5
