subject,annotated_feature,region,method,score
sub-51,written text,MT,cca,0.03844928703907635
sub-51,written text,STS,cca,0.03844928703907635
sub-51,written text,temporal,cca,0.03844928703907635
sub-51,written text,frontal,cca,0.03844928703907635
sub-53,pixel,MT,cca,0.13234792004850457
sub-53,pixel,STS,cca,0.07156526739133395
sub-53,pixel,temporal,cca,0.04265120548097416
sub-53,pixel,frontal,cca,0.1344421625915587
sub-53,hue,MT,cca,-0.048132923804815195
sub-53,hue,STS,cca,0.03282619689683193
sub-53,hue,temporal,cca,0.028553566419712118
sub-53,hue,frontal,cca,0.040882714440973
sub-53,face,MT,cca,0.022830792646010244
sub-53,face,STS,cca,0.06325224995364662
sub-53,face,temporal,cca,0.055223915446668694
sub-53,face,frontal,cca,-0.036057996031008475
sub-53,number of agents,MT,cca,0.010835706814411284
sub-53,number of agents,STS,cca,0.007948495831758695
sub-53,number of agents,temporal,cca,0.010183379193638408
sub-53,number of agents,frontal,cca,-0.061539015722828626
sub-53,social,MT,cca,0.0038253781078212423
sub-53,social,STS,cca,0.08150920609569423
sub-53,social,temporal,cca,0.04808069214246746
sub-53,social,frontal,cca,-0.0628073030708883
sub-53,valence,MT,cca,0.09192902776604721
sub-53,valence,STS,cca,0.019180788843091733
sub-53,valence,temporal,cca,0.16839587934332884
sub-53,valence,frontal,cca,-0.12618693361279756
sub-53,arousal,MT,cca,0.06933942364488302
sub-53,arousal,STS,cca,-0.03908266026079103
sub-53,arousal,temporal,cca,-0.0011493302233964054
sub-53,arousal,frontal,cca,0.07274918506673918
sub-53,pitch,MT,cca,0.07204882942645119
sub-53,pitch,STS,cca,-0.0034208112011761883
sub-53,pitch,temporal,cca,-0.01372983299962809
sub-53,pitch,frontal,cca,0.019347164706373522
sub-53,amplitude,MT,cca,0.03981061043785243
sub-53,amplitude,STS,cca,0.060769140533585286
sub-53,amplitude,temporal,cca,0.0321170991284768
sub-53,amplitude,frontal,cca,-0.07551320326013464
sub-53,music,MT,cca,-0.02675565465811063
sub-53,music,STS,cca,-0.013994323159033106
sub-53,music,temporal,cca,0.06908925801683954
sub-53,music,frontal,cca,0.04688695676774026
sub-53,speaking,MT,cca,-0.09209606919317592
sub-53,speaking,STS,cca,0.048454865217501156
sub-53,speaking,temporal,cca,-0.08821605288831533
sub-53,speaking,frontal,cca,-0.049529075766181464
sub-53,turn taking,MT,cca,0.012515298387317509
sub-53,turn taking,STS,cca,0.10096087135311249
sub-53,turn taking,temporal,cca,0.035010406220552605
sub-53,turn taking,frontal,cca,-0.02410882898571347
sub-53,mentalization,MT,cca,0.03802502336835567
sub-53,mentalization,STS,cca,-0.011520489232667751
sub-53,mentalization,temporal,cca,0.026057128627690985
sub-53,mentalization,frontal,cca,0.09965620860051234
sub-53,written text,MT,cca,0.028543576455190945
sub-53,written text,STS,cca,0.03200473861107276
sub-53,written text,temporal,cca,0.04655932677314643
sub-53,written text,frontal,cca,-0.052842200081243185
sub-54,pixel,MT,cca,0.12348336540919772
sub-54,pixel,STS,cca,0.05691588694920284
sub-54,pixel,temporal,cca,0.06282910696352668
sub-54,pixel,frontal,cca,0.09678189220698918
sub-54,hue,MT,cca,0.01673010274243749
sub-54,hue,STS,cca,-0.028293304426454568
sub-54,hue,temporal,cca,-0.07845307768942936
sub-54,hue,frontal,cca,0.08565548342702778
sub-54,face,MT,cca,0.05549064153654719
sub-54,face,STS,cca,0.031158710388324497
sub-54,face,temporal,cca,0.09050371584564068
sub-54,face,frontal,cca,-0.019294362681041056
sub-54,number of agents,MT,cca,0.018010686016580024
sub-54,number of agents,STS,cca,-0.027661756915481783
sub-54,number of agents,temporal,cca,0.05275421690527278
sub-54,number of agents,frontal,cca,0.04349162572752223
sub-54,social,MT,cca,0.05929499499885997
sub-54,social,STS,cca,0.03681567581318031
sub-54,social,temporal,cca,-0.013321155005292074
sub-54,social,frontal,cca,0.00013369841939199213
sub-54,valence,MT,cca,0.08951950043070508
sub-54,valence,STS,cca,0.13485158161470082
sub-54,valence,temporal,cca,0.10445014043421663
sub-54,valence,frontal,cca,0.019216798679680312
sub-54,arousal,MT,cca,-0.026090254313586025
sub-54,arousal,STS,cca,-0.07927645173930013
sub-54,arousal,temporal,cca,0.0785464153721878
sub-54,arousal,frontal,cca,0.05237504533516455
sub-54,pitch,MT,cca,0.05833606187616978
sub-54,pitch,STS,cca,-0.1327564170712609
sub-54,pitch,temporal,cca,0.07043367258781555
sub-54,pitch,frontal,cca,0.023326564126639672
sub-54,amplitude,MT,cca,-0.11709546208246531
sub-54,amplitude,STS,cca,0.012277091475531665
sub-54,amplitude,temporal,cca,0.010137143144638584
sub-54,amplitude,frontal,cca,0.040231821687619275
sub-54,music,MT,cca,-0.04759043544911059
sub-54,music,STS,cca,-0.022082224073278135
sub-54,music,temporal,cca,0.027261893349285526
sub-54,music,frontal,cca,0.08098396892474183
sub-54,speaking,MT,cca,-0.012762754048305801
sub-54,speaking,STS,cca,0.012760996717252681
sub-54,speaking,temporal,cca,-0.021436477039179523
sub-54,speaking,frontal,cca,-0.03192834558734783
sub-54,turn taking,MT,cca,0.02534385263750616
sub-54,turn taking,STS,cca,0.06572054648317929
sub-54,turn taking,temporal,cca,0.03393245199817554
sub-54,turn taking,frontal,cca,0.04777086317311012
sub-54,mentalization,MT,cca,0.06300813967680177
sub-54,mentalization,STS,cca,-0.0062816038882986145
sub-54,mentalization,temporal,cca,-0.003856599537118699
sub-54,mentalization,frontal,cca,0.06904340299342833
sub-54,written text,MT,cca,0.02098564178251574
sub-54,written text,STS,cca,0.058160436479495335
sub-54,written text,temporal,cca,0.057874702812413956
sub-54,written text,frontal,cca,0.00021101072627782713
sub-55,pixel,MT,cca,0.13555747787195824
sub-55,pixel,STS,cca,0.060551355327276866
sub-55,pixel,temporal,cca,-0.0057038281112070655
sub-55,pixel,frontal,cca,0.11420026113999797
sub-55,hue,MT,cca,-0.04235709105358036
sub-55,hue,STS,cca,0.057890761523523106
sub-55,hue,temporal,cca,0.14229592553479115
sub-55,hue,frontal,cca,-0.12333079801362665
sub-55,face,MT,cca,0.04465398201642028
sub-55,face,STS,cca,0.04325858419245863
sub-55,face,temporal,cca,-0.028855003749582518
sub-55,face,frontal,cca,0.07129610195200323
sub-55,number of agents,MT,cca,-0.01199340149705872
sub-55,number of agents,STS,cca,0.08263564140110077
sub-55,number of agents,temporal,cca,-0.046732645081191126
sub-55,number of agents,frontal,cca,0.018737201553949912
sub-55,social,MT,cca,0.03662238223909982
sub-55,social,STS,cca,0.002918968390168786
sub-55,social,temporal,cca,0.02030253442456469
sub-55,social,frontal,cca,-0.028909027377534292
sub-55,valence,MT,cca,0.09357313825259939
sub-55,valence,STS,cca,0.2782994657682216
sub-55,valence,temporal,cca,0.03171206264875415
sub-55,valence,frontal,cca,-0.020684309255215805
sub-55,arousal,MT,cca,-0.09012136108099258
sub-55,arousal,STS,cca,0.056398033388539257
sub-55,arousal,temporal,cca,-0.06920300750122002
sub-55,arousal,frontal,cca,0.13137871019892158
sub-55,pitch,MT,cca,0.07257324171081522
sub-55,pitch,STS,cca,0.03660979250154082
sub-55,pitch,temporal,cca,0.048183039293759576
sub-55,pitch,frontal,cca,-0.06342057195153321
sub-55,amplitude,MT,cca,-0.04669626186899352
sub-55,amplitude,STS,cca,0.008828397653116538
sub-55,amplitude,temporal,cca,-0.08405284001291036
sub-55,amplitude,frontal,cca,-0.0024773447650974665
sub-55,music,MT,cca,-0.03523542902985606
sub-55,music,STS,cca,0.03586073885220757
sub-55,music,temporal,cca,0.1446933881851835
sub-55,music,frontal,cca,0.06258823427830569
sub-55,speaking,MT,cca,-0.038441289075250906
sub-55,speaking,STS,cca,-0.003238679178221382
sub-55,speaking,temporal,cca,-0.02429115957330945
sub-55,speaking,frontal,cca,-0.02684324926444004
sub-55,turn taking,MT,cca,0.03139582868861688
sub-55,turn taking,STS,cca,-0.05628486968787547
sub-55,turn taking,temporal,cca,0.025639199679606685
sub-55,turn taking,frontal,cca,0.024176337941571015
sub-55,mentalization,MT,cca,0.039726227460774186
sub-55,mentalization,STS,cca,0.06232620876711117
sub-55,mentalization,temporal,cca,0.035546316737446924
sub-55,mentalization,frontal,cca,0.10328353383243938
sub-55,written text,MT,cca,0.03387157292228236
sub-55,written text,STS,cca,-0.036529035545435296
sub-55,written text,temporal,cca,-0.013206328220363517
sub-55,written text,frontal,cca,-0.02366036818428794
sub-56,pixel,MT,cca,0.040544347894877444
sub-56,pixel,STS,cca,0.13148502424676778
sub-56,pixel,temporal,cca,-0.008805688833170655
sub-56,pixel,frontal,cca,0.11821577447571252
sub-56,hue,MT,cca,-0.008282846716324444
sub-56,hue,STS,cca,-0.07722913252150813
sub-56,hue,temporal,cca,-0.06727143138122242
sub-56,hue,frontal,cca,-0.011914565472870443
sub-56,face,MT,cca,0.013454370363880263
sub-56,face,STS,cca,0.0883421956122509
sub-56,face,temporal,cca,0.03354873492127595
sub-56,face,frontal,cca,0.06976450210082911
sub-56,number of agents,MT,cca,0.07440840764511528
sub-56,number of agents,STS,cca,0.03475125521970206
sub-56,number of agents,temporal,cca,0.0073759624694519355
sub-56,number of agents,frontal,cca,-0.003068073960605866
sub-56,social,MT,cca,0.03824133421741498
sub-56,social,STS,cca,0.1153242188174429
sub-56,social,temporal,cca,0.014291282176007813
sub-56,social,frontal,cca,0.13069301030635833
sub-56,valence,MT,cca,0.2032776287873322
sub-56,valence,STS,cca,0.174726915817314
sub-56,valence,temporal,cca,0.09891503476628868
sub-56,valence,frontal,cca,0.1452148114177482
sub-56,arousal,MT,cca,0.03257692517432984
sub-56,arousal,STS,cca,0.09570681308497783
sub-56,arousal,temporal,cca,0.08499541995577338
sub-56,arousal,frontal,cca,0.07297851329929264
sub-56,pitch,MT,cca,0.11139436171336548
sub-56,pitch,STS,cca,0.020432501504310197
sub-56,pitch,temporal,cca,0.057752972232598766
sub-56,pitch,frontal,cca,-0.04411204531076836
sub-56,amplitude,MT,cca,-0.051565143226673625
sub-56,amplitude,STS,cca,0.06588581962084428
sub-56,amplitude,temporal,cca,0.017628887776317013
sub-56,amplitude,frontal,cca,0.07823578647480056
sub-56,music,MT,cca,0.010423326707929536
sub-56,music,STS,cca,-0.13579778093025838
sub-56,music,temporal,cca,-0.08457410294221221
sub-56,music,frontal,cca,-0.11127301962695894
sub-56,speaking,MT,cca,0.0521413476442234
sub-56,speaking,STS,cca,0.07811991510812558
sub-56,speaking,temporal,cca,0.049778746118046245
sub-56,speaking,frontal,cca,0.06206558084758092
sub-56,turn taking,MT,cca,0.0571220184441934
sub-56,turn taking,STS,cca,0.07580409063940281
sub-56,turn taking,temporal,cca,0.014899516226783848
sub-56,turn taking,frontal,cca,0.06171802643288937
sub-56,mentalization,MT,cca,0.04263461129082291
sub-56,mentalization,STS,cca,0.03198036918846001
sub-56,mentalization,temporal,cca,0.08102890981139307
sub-56,mentalization,frontal,cca,-0.01929820255442414
sub-56,written text,MT,cca,0.07619562488773206
sub-56,written text,STS,cca,0.06379965084809802
sub-56,written text,temporal,cca,-0.04421766929046842
sub-56,written text,frontal,cca,0.07893797661939836
sub-57,pixel,MT,cca,0.0571903887407033
sub-57,pixel,STS,cca,0.04319679067904521
sub-57,pixel,temporal,cca,0.03574673541090974
sub-57,pixel,frontal,cca,0.13655219288430823
sub-57,hue,MT,cca,-0.00662635603389874
sub-57,hue,STS,cca,0.05778119911802184
sub-57,hue,temporal,cca,0.04484420047309885
sub-57,hue,frontal,cca,-0.08290665564036034
sub-57,face,MT,cca,0.0539019547605855
sub-57,face,STS,cca,0.03858534467519945
sub-57,face,temporal,cca,-0.01818787480245119
sub-57,face,frontal,cca,0.0793543383062103
sub-57,number of agents,MT,cca,-0.02411697079257975
sub-57,number of agents,STS,cca,-0.013984482460324998
sub-57,number of agents,temporal,cca,0.0005832395012582703
sub-57,number of agents,frontal,cca,0.0439056785544429
sub-57,social,MT,cca,0.07100152065483298
sub-57,social,STS,cca,0.030532541922610214
sub-57,social,temporal,cca,0.037501684156976765
sub-57,social,frontal,cca,0.08613524411158065
sub-57,valence,MT,cca,-0.013992131635723704
sub-57,valence,STS,cca,-0.035614727792573866
sub-57,valence,temporal,cca,-0.020895943646808468
sub-57,valence,frontal,cca,0.1572713883804137
sub-57,arousal,MT,cca,0.0510617669921896
sub-57,arousal,STS,cca,0.037388550000599305
sub-57,arousal,temporal,cca,0.08168158587948637
sub-57,arousal,frontal,cca,0.06927042487126989
sub-57,pitch,MT,cca,-0.06962760037190159
sub-57,pitch,STS,cca,-0.05477638228223525
sub-57,pitch,temporal,cca,0.0644240987975679
sub-57,pitch,frontal,cca,0.02485255662683137
sub-57,amplitude,MT,cca,-0.013673853991142803
sub-57,amplitude,STS,cca,-0.06359984206703495
sub-57,amplitude,temporal,cca,-0.007744065706790426
sub-57,amplitude,frontal,cca,0.07145353090474008
sub-57,music,MT,cca,0.036985566200253686
sub-57,music,STS,cca,0.004732107349935388
sub-57,music,temporal,cca,0.0373171750335153
sub-57,music,frontal,cca,-0.12756320967227905
sub-57,speaking,MT,cca,0.05008099985810901
sub-57,speaking,STS,cca,0.010399102511241631
sub-57,speaking,temporal,cca,0.07048652634707953
sub-57,speaking,frontal,cca,-0.009742514395572388
sub-57,turn taking,MT,cca,0.0008903130198759434
sub-57,turn taking,STS,cca,0.0011253922848847519
sub-57,turn taking,temporal,cca,0.03918228330052058
sub-57,turn taking,frontal,cca,0.058018277330683744
sub-57,mentalization,MT,cca,0.02622847027262918
sub-57,mentalization,STS,cca,-0.014924230084229672
sub-57,mentalization,temporal,cca,0.057530315435658744
sub-57,mentalization,frontal,cca,-0.03500100223427523
sub-57,written text,MT,cca,0.05916244997864639
sub-57,written text,STS,cca,0.037540320819962926
sub-57,written text,temporal,cca,0.006426537840726864
sub-57,written text,frontal,cca,0.08071153105614726
sub-58,pixel,MT,cca,0.038365154618495365
sub-58,pixel,STS,cca,-0.08406103445222195
sub-58,pixel,temporal,cca,-0.08406103445222195
sub-58,pixel,frontal,cca,-0.08406103445222195
sub-58,hue,MT,cca,0.0962853358555614
sub-58,hue,STS,cca,-0.036079072954186976
sub-58,hue,temporal,cca,-0.036079072954186976
sub-58,hue,frontal,cca,-0.036079072954186976
sub-58,face,MT,cca,0.0332757705456477
sub-58,face,STS,cca,-0.03555082780418588
sub-58,face,temporal,cca,-0.03555082780418588
sub-58,face,frontal,cca,-0.03555082780418588
sub-58,number of agents,MT,cca,0.01725749650987054
sub-58,number of agents,STS,cca,-0.02230448692462501
sub-58,number of agents,temporal,cca,-0.02230448692462501
sub-58,number of agents,frontal,cca,-0.02230448692462501
sub-58,social,MT,cca,-0.04307250128494746
sub-58,social,STS,cca,0.05395075723886271
sub-58,social,temporal,cca,0.05395075723886271
sub-58,social,frontal,cca,0.05395075723886271
sub-58,valence,MT,cca,0.16622596465843614
sub-58,valence,STS,cca,-0.062317305802997505
sub-58,valence,temporal,cca,-0.062317305802997505
sub-58,valence,frontal,cca,-0.062317305802997505
sub-58,arousal,MT,cca,0.06828705769220492
sub-58,arousal,STS,cca,0.12023298699502494
sub-58,arousal,temporal,cca,0.12023298699502494
sub-58,arousal,frontal,cca,0.12023298699502494
sub-58,pitch,MT,cca,-0.018799952892468386
sub-58,pitch,STS,cca,-0.10284310195334134
sub-58,pitch,temporal,cca,-0.10284310195334134
sub-58,pitch,frontal,cca,-0.10284310195334134
sub-58,amplitude,MT,cca,0.05897670996658242
sub-58,amplitude,STS,cca,0.07972834137553883
sub-58,amplitude,temporal,cca,0.07972834137553883
sub-58,amplitude,frontal,cca,0.07972834137553883
sub-58,music,MT,cca,0.05073549305853762
sub-58,music,STS,cca,0.07474522353407242
sub-58,music,temporal,cca,0.07474522353407242
sub-58,music,frontal,cca,0.07474522353407242
sub-58,speaking,MT,cca,0.00136786415753245
sub-58,speaking,STS,cca,0.04562972299138264
sub-58,speaking,temporal,cca,0.04562972299138264
sub-58,speaking,frontal,cca,0.04562972299138264
sub-58,turn taking,MT,cca,-0.01480325740813786
sub-58,turn taking,STS,cca,0.02869241094066526
sub-58,turn taking,temporal,cca,0.02869241094066526
sub-58,turn taking,frontal,cca,0.02869241094066526
sub-58,mentalization,MT,cca,0.05077553451955437
sub-58,mentalization,STS,cca,0.06429924650661342
sub-58,mentalization,temporal,cca,0.06429924650661342
sub-58,mentalization,frontal,cca,0.06429924650661342
sub-58,written text,MT,cca,-0.02140306201305011
sub-58,written text,STS,cca,0.07810714230691063
sub-58,written text,temporal,cca,0.07810714230691063
sub-58,written text,frontal,cca,0.07810714230691063
sub-60,pixel,MT,cca,0.13277730081826666
sub-60,pixel,STS,cca,0.020947408415712167
sub-60,pixel,temporal,cca,-0.04154286100653304
sub-60,pixel,frontal,cca,0.10376860510525673
sub-60,hue,MT,cca,0.006618584367502489
sub-60,hue,STS,cca,0.03940458413361805
sub-60,hue,temporal,cca,-0.014496053510927687
sub-60,hue,frontal,cca,0.13748022445378322
sub-60,face,MT,cca,0.049774610038159375
sub-60,face,STS,cca,0.08319004524654727
sub-60,face,temporal,cca,0.05044341999580917
sub-60,face,frontal,cca,0.028798598347463854
sub-60,number of agents,MT,cca,0.03188992673757964
sub-60,number of agents,STS,cca,0.021616430707486377
sub-60,number of agents,temporal,cca,-0.08209753353016673
sub-60,number of agents,frontal,cca,0.06958142368701745
sub-60,social,MT,cca,0.03311175888532514
sub-60,social,STS,cca,0.03495857263762381
sub-60,social,temporal,cca,-0.018330851541005798
sub-60,social,frontal,cca,-0.014949106315610815
sub-60,valence,MT,cca,0.0900739789228471
sub-60,valence,STS,cca,0.07428945529191022
sub-60,valence,temporal,cca,0.03315646899730409
sub-60,valence,frontal,cca,0.06143971258531176
sub-60,arousal,MT,cca,0.0321855919848316
sub-60,arousal,STS,cca,0.12346588516472448
sub-60,arousal,temporal,cca,0.04353132892452298
sub-60,arousal,frontal,cca,0.09881371080633575
sub-60,pitch,MT,cca,0.0658026535530741
sub-60,pitch,STS,cca,0.05402918381566688
sub-60,pitch,temporal,cca,0.041241082743278
sub-60,pitch,frontal,cca,-0.024132079649998573
sub-60,amplitude,MT,cca,0.0031003927667608176
sub-60,amplitude,STS,cca,0.0173756659304372
sub-60,amplitude,temporal,cca,0.04259505805681627
sub-60,amplitude,frontal,cca,0.03347301913815144
sub-60,music,MT,cca,0.046368791438382594
sub-60,music,STS,cca,0.12232139537565016
sub-60,music,temporal,cca,-0.004874158507315629
sub-60,music,frontal,cca,0.05785669957762289
sub-60,speaking,MT,cca,0.01406202036983053
sub-60,speaking,STS,cca,0.015409770443847393
sub-60,speaking,temporal,cca,0.02156055435455486
sub-60,speaking,frontal,cca,-0.07361764662827057
sub-60,turn taking,MT,cca,0.017034236098014667
sub-60,turn taking,STS,cca,0.05946436601796516
sub-60,turn taking,temporal,cca,-0.013559823897567358
sub-60,turn taking,frontal,cca,-0.047464372187023506
sub-60,mentalization,MT,cca,0.0812551930129318
sub-60,mentalization,STS,cca,0.037538930229691084
sub-60,mentalization,temporal,cca,0.048211867364765945
sub-60,mentalization,frontal,cca,0.09944760082240259
sub-60,written text,MT,cca,0.01646420251606142
sub-60,written text,STS,cca,0.04066547845854553
sub-60,written text,temporal,cca,-0.02426722687748064
sub-60,written text,frontal,cca,0.045163880047368155
sub-61,pixel,MT,cca,-0.004185695736409589
sub-61,pixel,STS,cca,0.15816918105371092
sub-61,pixel,temporal,cca,-0.020448512272917285
sub-61,pixel,frontal,cca,0.006959984612518411
sub-61,hue,MT,cca,0.009864651854192741
sub-61,hue,STS,cca,0.009828940370254747
sub-61,hue,temporal,cca,0.008670620408815322
sub-61,hue,frontal,cca,0.0047427151020368544
sub-61,face,MT,cca,0.028522607681185065
sub-61,face,STS,cca,0.04650504845590801
sub-61,face,temporal,cca,0.04078384078892192
sub-61,face,frontal,cca,-0.0049439166289163335
sub-61,number of agents,MT,cca,0.02502170140326463
sub-61,number of agents,STS,cca,0.008844151515834398
sub-61,number of agents,temporal,cca,-0.0801000977204448
sub-61,number of agents,frontal,cca,-0.036022081882559176
sub-61,social,MT,cca,0.03917097746606755
sub-61,social,STS,cca,0.015078032974168343
sub-61,social,temporal,cca,0.04051742536772449
sub-61,social,frontal,cca,0.043517648485344965
sub-61,valence,MT,cca,0.05076356612421673
sub-61,valence,STS,cca,0.1340201889660884
sub-61,valence,temporal,cca,0.0787512470090995
sub-61,valence,frontal,cca,0.16783807378040733
sub-61,arousal,MT,cca,0.018515614527738023
sub-61,arousal,STS,cca,-0.10715334422467845
sub-61,arousal,temporal,cca,-0.06133754964666227
sub-61,arousal,frontal,cca,-0.05970697807173764
sub-61,pitch,MT,cca,0.029227882789823845
sub-61,pitch,STS,cca,0.04082296302568289
sub-61,pitch,temporal,cca,0.03991948817837447
sub-61,pitch,frontal,cca,0.0038296697659205626
sub-61,amplitude,MT,cca,-0.022093243625633717
sub-61,amplitude,STS,cca,-0.0935040000720303
sub-61,amplitude,temporal,cca,-0.02170339180419918
sub-61,amplitude,frontal,cca,-0.08615533476820103
sub-61,music,MT,cca,-0.037881420763241636
sub-61,music,STS,cca,0.041584912202193444
sub-61,music,temporal,cca,0.00951028860069425
sub-61,music,frontal,cca,0.02672570313435709
sub-61,speaking,MT,cca,0.014509719616643912
sub-61,speaking,STS,cca,-0.04699654584010051
sub-61,speaking,temporal,cca,0.055638786697276954
sub-61,speaking,frontal,cca,-0.013697782745111242
sub-61,turn taking,MT,cca,0.0021121420803091873
sub-61,turn taking,STS,cca,0.04266345259521855
sub-61,turn taking,temporal,cca,0.06292073771654735
sub-61,turn taking,frontal,cca,-0.03690938840415732
sub-61,mentalization,MT,cca,0.025323955782797024
sub-61,mentalization,STS,cca,0.045508153733819424
sub-61,mentalization,temporal,cca,0.04485509606393787
sub-61,mentalization,frontal,cca,0.0037502834262548744
sub-61,written text,MT,cca,-0.019550651917745677
sub-61,written text,STS,cca,0.047969062593598476
sub-61,written text,temporal,cca,-0.015925236996448967
sub-61,written text,frontal,cca,0.024251458118564904
sub-62,pixel,MT,cca,0.13341504868666046
sub-62,pixel,STS,cca,0.004717196426893233
sub-62,pixel,temporal,cca,-0.10844980989561308
sub-62,pixel,frontal,cca,0.17369252716485298
sub-62,hue,MT,cca,-0.04280649550327727
sub-62,hue,STS,cca,-0.02365819051172997
sub-62,hue,temporal,cca,0.08414322255209286
sub-62,hue,frontal,cca,0.08027820481776378
sub-62,face,MT,cca,0.04041136102477616
sub-62,face,STS,cca,0.07033896655658711
sub-62,face,temporal,cca,-0.018231688225814245
sub-62,face,frontal,cca,0.09999078815775583
sub-62,number of agents,MT,cca,0.015347818447407558
sub-62,number of agents,STS,cca,0.014806192539626385
sub-62,number of agents,temporal,cca,-0.007192615448231421
sub-62,number of agents,frontal,cca,-0.014570349126769844
sub-62,social,MT,cca,0.05932009864627863
sub-62,social,STS,cca,-0.034127698675314025
sub-62,social,temporal,cca,0.015548312752440906
sub-62,social,frontal,cca,0.11327500385426854
sub-62,valence,MT,cca,0.09659134886928164
sub-62,valence,STS,cca,0.17713469697886258
sub-62,valence,temporal,cca,0.0337676470512267
sub-62,valence,frontal,cca,0.15575714110833397
sub-62,arousal,MT,cca,-0.08216331892035225
sub-62,arousal,STS,cca,0.05439263567746529
sub-62,arousal,temporal,cca,-0.04166254123036013
sub-62,arousal,frontal,cca,0.07893171457520998
sub-62,pitch,MT,cca,0.07164512336041592
sub-62,pitch,STS,cca,-0.0050567991166819756
sub-62,pitch,temporal,cca,0.003943267304983089
sub-62,pitch,frontal,cca,-0.12300894950973104
sub-62,amplitude,MT,cca,-0.06427229088568458
sub-62,amplitude,STS,cca,0.013366014425577454
sub-62,amplitude,temporal,cca,0.015430994888807014
sub-62,amplitude,frontal,cca,0.07657601055020061
sub-62,music,MT,cca,-0.03501648979915637
sub-62,music,STS,cca,0.01091339149341548
sub-62,music,temporal,cca,0.0373597481240497
sub-62,music,frontal,cca,-0.034429737503540545
sub-62,speaking,MT,cca,-0.03627730649162027
sub-62,speaking,STS,cca,-0.01885941950529697
sub-62,speaking,temporal,cca,-1.6647710384876112e-05
sub-62,speaking,frontal,cca,0.0610057101175006
sub-62,turn taking,MT,cca,0.02758336272995563
sub-62,turn taking,STS,cca,-0.0648065965362959
sub-62,turn taking,temporal,cca,0.031067205705110103
sub-62,turn taking,frontal,cca,0.07556736393844585
sub-62,mentalization,MT,cca,0.05519510519433415
sub-62,mentalization,STS,cca,0.04582312645946671
sub-62,mentalization,temporal,cca,0.029704746205015575
sub-62,mentalization,frontal,cca,-0.024235661065300264
sub-62,written text,MT,cca,0.03744834847741305
sub-62,written text,STS,cca,-0.045103573050303145
sub-62,written text,temporal,cca,-0.05013401096209815
sub-62,written text,frontal,cca,0.0882941201508141
